swe_id	source_req_id	hmi_source_id	class	first_token	description_head
SWE1-HMI-092-01	SYS-HMI-RA-PHONE-122	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.4	L1_標籤殘留	pBB2.05)	The system shall pBB2.05) Contact list should be presented in numeric then alphabetic order.
SWE1-HMI-092-02	SYS-HMI-RA-PHONE-122	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.4	L3_非動詞連接	the	The system shall the individual contact numbers should be shown in order 1) Mobile 2) Home 3) Work 4) Other, with the HMI only showing entries and icons that have been assigned.
SWE1-HMI-092-03	SYS-HMI-RA-PHONE-122	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.4	L3_非動詞連接	the	The system shall the user is allowed up to 6 numbers per contact, they are not limited to a certain number per type (home, mobile, work, other) but can only have 6 different numbers.
SWE1-HMI-092-04	SYS-HMI-RA-PHONE-122	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.4	L3_非動詞連接	if	The system shall if there are duplicate types, the numbers will simply be shown with the same type icon next to them.
SWE1-HMI-092-05	SYS-HMI-RA-PHONE-122	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.4	L2_首字母降格	nAFTA	The system shall nAFTA and LATAM market will display contacts as First Name then Last Name, EMEA market will display Last Name then First Name.
SWE1-HMI-092-06	SYS-HMI-RA-PHONE-122	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.4	L2_首字母降格	bUX	The system shall bUX and APAC markets will display Last Name then First Name for contacts.
SWE1-HMI-092-07	SYS-HMI-RA-PHONE-122	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.4	L3_非動詞連接	for	The system shall for APAC market do not display space separator between Last Name and First Name if the contact is in Chinese/Japanese/Korean language.
SWE1-HMI-093	SYS-HMI-RA-PHONE-123	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.5	L1_標籤殘留	pBB2.06)	The system shall pBB2.06) If the connected device does not support PBAP profile (for ex:iPod), the option to 'Download data' should be grayed out.
SWE1-HMI-094-01	SYS-HMI-RA-PHONE-124	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.6	L1_標籤殘留	pBB2.1)	The system shall pBB2.1) The user will always be taken to the top of the list for all lists in Phone Category, including Contacts and Recent C alls, when switching from tab to tab or leaving and returning the Phone Category.
SWE1-HMI-094-02	SYS-HMI-RA-PHONE-124	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.6	L3_非動詞連接	they	The system shall they will not be taken to the last position they were on.
SWE1-HMI-095-01	SYS-HMI-RA-PHONE-125	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.7	L3_非動詞連接	if	The system shall if the device does not allow Contacts download, grey out the Contacts tab for that phone.
SWE1-HMI-095-02	SYS-HMI-RA-PHONE-125	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.7	L3_非動詞連接	if	"The system shall if the Contacts are being downloaded for the first time, display ""Downloading Contacts..."" on the first line."
SWE1-HMI-095-03	SYS-HMI-RA-PHONE-125	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.7	L3_非動詞連接	the	The system shall the Contacts s hould not update in front of the user.
SWE1-HMI-096-01	SYS-HMI-RA-PHONE-126	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.8	L3_非動詞連接	when	The system shall when going from a contact contact’s details on the Contact Info screen back into browse Contacts, the system shall show the section of the list where the CURSO R position was last, i.e.
SWE1-HMI-096-02	SYS-HMI-RA-PHONE-126	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.8	L3_非動詞連接	in	The system shall in the list of Contacts, go to the Contact that had been picked.
SWE1-HMI-097-01	SYS-HMI-RA-PHONE-127	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.9	L1_標籤殘留	pHCC5.6)	The system shall pHCC5.6) If user has more contacts than allowed in the system, present a pop up (PU0056) stating “Phonebook limit reached, remaining contacts will not be added to system system” when the maximum number is reached.
SWE1-HMI-097-02	SYS-HMI-RA-PHONE-127	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.9	L3_非動詞連接	the	The system shall the contacts not added to system will not be able to be accessed to through voice or Contacts on screen.
SWE1-HMI-097-03	SYS-HMI-RA-PHONE-127	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.9	L3_非動詞連接	t	The system shall t his pop up (PU0056) will only appear the first time the user has exceeded the limit per connected phone.
SWE1-HMI-097-04	SYS-HMI-RA-PHONE-127	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.9	L3_非動詞連接	if	The system shall if the phonebook is altered and the user goes under the allowable limit, the next time they exceed the limit the pop up (PU0056) will be presented again.
SWE1-HMI-098	SYS-HMI-RA-PHONE-128	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.10	L1_標籤殘留	pHB8.1)	The system shall pHB8.1) When scrolling the Contacts list, a letter pop up will display as an overlay so user can see which letter of list they are scrolling though as they scroll up or down.
SWE1-HMI-099	SYS-HMI-RA-PHONE-129	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.11	L1_標籤殘留	pHBB8.2)	The system shall pHBB8.2) The ABC Search button when pressed will allow user to search contacts following ABC search logic (See Core L&F for A BC Search behavior)
SWE1-HMI-100-01	SYS-HMI-RA-PHONE-130	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.12	L1_標籤殘留	pBB10.4)	The system shall pBB10.4) For R1M, Displayed phone numbers will follow Google phone library.
SWE1-HMI-100-02	SYS-HMI-RA-PHONE-130	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.12	L3_非動詞連接	for	The system shall for R1 High, NAFTA/APAC AOSP library format and replacing parenthesis and spaces by dashes.
SWE1-HMI-100-03	SYS-HMI-RA-PHONE-130	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.12	L3_非動詞連接	other	The system shall other regions format as received from the phone.
SWE1-HMI-100-04	SYS-HMI-RA-PHONE-130	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.12	L3_非動詞連接	contact	The system shall contact numbers can be displayed as they are shown on the person's mobile device.
SWE1-HMI-101-01	SYS-HMI-RA-PHONE-131	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.13	L1_標籤殘留	pBB3.1)	The system shall pBB3.1) NAFTA: The user user’s Contacts and recent calls will be automatically downloaded after pairing process is complete.
SWE1-HMI-101-02	SYS-HMI-RA-PHONE-131	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.13	L2_首字母降格	bUX:	The system shall bUX: After pairing a phone, the user will be presented with a pop up (PU0057) asking ‘Do you want to download your contacts and recent calls?
SWE1-HMI-101-03	SYS-HMI-RA-PHONE-131	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.13	L3_非動詞連接	calls?’	The system shall calls?’ and the Phone Contacts and Recent Calls will not be downloaded.
SWE1-HMI-101-04	SYS-HMI-RA-PHONE-131	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.13	L3_非動詞連接	if	The system shall if the user selects Yes, the Contacts and Recent Calls will be downloaded.
SWE1-HMI-101-05	SYS-HMI-RA-PHONE-131	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.13	L3_非動詞連接	if	The system shall if the user selects No, their Contacts and Recent Calls will not be downloaded but their Text Messages will be downloaded with only phone numbers shown instead of contact names.
SWE1-HMI-101-06	SYS-HMI-RA-PHONE-131	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.13	L3_非動詞連接	if	The system shall if the user tries to go into the Contacts or Recent Calls lists they will be shown a blank list with ‘Download Phone Data Data’ as the first line item in the list.
SWE1-HMI-101-07	SYS-HMI-RA-PHONE-131	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.13	L3_非動詞連接	the	The system shall the user will still be able to go into favorites to access their Emergency and Towing Assistance numbers.
SWE1-HMI-101-08	SYS-HMI-RA-PHONE-131	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.13	L3_非動詞連接	no	The system shall no Text Messages will be downloaded for R1 Low 8.4 inch.
SWE1-HMI-102-02	SYS-HMI-RA-PHONE-132	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.14	L3_非動詞連接	when	The system shall when the ‘SearchSearch’ button (pressable area of line item) is pressed, it will launch the keyboard.
SWE1-HMI-102-03	SYS-HMI-RA-PHONE-132	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.14	L3_非動詞連接	pressing	The system shall pressing the VR button in Search bar will shortcut VR prompts and when pressed will start with “Who would you like to call call…” and VR flow for contact search.
SWE1-HMI-102-04	SYS-HMI-RA-PHONE-132	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.14	L3_非動詞連接	the	The system shall the Search icon and text bar are not available while vehicle in motion (grayed out ).
SWE1-HMI-102-05	SYS-HMI-RA-PHONE-132	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.14	L3_非動詞連接	if	The system shall if pressed during motion, the keyboard will handle speed lockout with Keyboard Unavailable behavior, but the VR button In Search bar is always available for contact search (no speed lockout).
SWE1-HMI-102-06	SYS-HMI-RA-PHONE-132	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.14	L3_非動詞連接	for	"The system shall for R1 Low 7"" and R1 High 10.25"", the SEARCH function is the Search icon button in different location."
SWE1-HMI-103-01	SYS-HMI-RA-PHONE-133	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.14.1	L1_標籤殘留	pBB4.1)	The system shall pBB4.1) SEARCH refers to searching within Contacts for the active Phone.
SWE1-HMI-103-02	SYS-HMI-RA-PHONE-133	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.14.1	L3_非動詞連接	if	The system shall if a second Bluetooth phone is connected, only the c ontacts list for the selected Phone will be searched.
SWE1-HMI-103-03	SYS-HMI-RA-PHONE-133	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.14.1	L3_非動詞連接	pressing	The system shall pressing the SEARCH button brings up a speller that replaces the Contacts list.
SWE1-HMI-103-04	SYS-HMI-RA-PHONE-133	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.14.1	L3_非動詞連接	default	The system shall default is to show alphabet.
SWE1-HMI-103-05	SYS-HMI-RA-PHONE-133	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.14.1	L3_非動詞連接	pressing	The system shall pressing 123 toggle button brings up set of numbers and special characters and toggle button label changes to A Z.
SWE1-HMI-103-06	SYS-HMI-RA-PHONE-133	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.14.1	L3_非動詞連接	user	The system shall user can choose to START after how many character entries he/ she wants (investigate autofill list behavior).
SWE1-HMI-103-07	SYS-HMI-RA-PHONE-133	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.14.1	L3_非動詞連接	when	The system shall when pressing START/OK, a list with all search results is shown.
SWE1-HMI-103-08	SYS-HMI-RA-PHONE-133	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.14.1	L3_非動詞連接	the	The system shall the user can either press on a search item in order to leave search or hit the CLEAR RESULTS button.
SWE1-HMI-103-10	SYS-HMI-RA-PHONE-133	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.14.1	L3_非動詞連接	pressing	The system shall pressing a search item goes to the Contact Info screen for that contact SPELLER shall be intelligent and gray out impossible characters.
SWE1-HMI-103-11	SYS-HMI-RA-PHONE-133	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.14.1	L3_非動詞連接	on	The system shall on Results page, underline relevant characters in each searc h result line, e.g.
SWE1-HMI-103-12	SYS-HMI-RA-PHONE-133	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.14.1	L4_非字母開頭	'BE'	"The system shall 'BE' underlined in result ""The Beatles""."
SWE1-HMI-103-13	SYS-HMI-RA-PHONE-133	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.14.1	L3_非動詞連接	only	The system shall only show the first ‘BEBE’ in the line item should be underlined.
SWE1-HMI-103-14	SYS-HMI-RA-PHONE-133	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.14.1	L3_非動詞連接	if	"The system shall if there are no results, show ""No Results Found..."" on the first line of search result s are and do not display the cursor."
SWE1-HMI-104	SYS-HMI-RA-PHONE-134	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_10.14.2	L1_標籤殘留	pBB4.3)	"The system shall pBB4.3) R1 Low 7"" and R1 Low 8.4"" will not have a VR button or option within Contacts Search due to not having VR available o n the vehicle."
SWE1-HMI-105-01	SYS-HMI-RA-PHONE-136	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_11.1	L2_首字母降格	aPAC	The system shall aPAC requirements for Contacts list order: For Japan market, use first Hiragana “あいう…わをん” of “Phonetic Last Name”.
SWE1-HMI-105-02	SYS-HMI-RA-PHONE-136	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_11.1	L3_非動詞連接	if	The system shall if “Phonetic Last Name” field is blank, use first Hiragana of “Phonetic First Name”, as the indicator.
SWE1-HMI-105-04	SYS-HMI-RA-PHONE-136	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_11.1	L4_非字母開頭	(image:	The system shall (image: image15.png)
SWE1-HMI-106-01	SYS-HMI-RA-PHONE-137	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_11.1.1	L1_標籤殘留	pCONA1.1)	The system shall pCONA1.1) For Korea market, use A-Z as the English name indicator, then use Korean consonants “ㄱ…ㅎ” as the Korean name indicator.
SWE1-HMI-106-02	SYS-HMI-RA-PHONE-137	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_11.1.1	L4_非字母開頭	(image:	The system shall (image: image16.png)
SWE1-HMI-107	SYS-HMI-RA-PHONE-138	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_11.1.2	L1_標籤殘留	pCONA1.2)	The system shall pCONA1.2) For China market, just use A-Z as the indicator, same as NAFTA.
SWE1-HMI-108-01	SYS-HMI-RA-PHONE-140	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_12.1	L3_非動詞連接	for	"The system shall for R1 High and R1 Low 8.4"", present all favorites as cards in the Favorites tab."
SWE1-HMI-108-02	SYS-HMI-RA-PHONE-140	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_12.1	L3_非動詞連接	per	The system shall per item, show contact name or phone number (if no name stored), phone number type, and a dropdown button.
SWE1-HMI-108-03	SYS-HMI-RA-PHONE-140	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_12.1	L3_非動詞連接	pressing	The system shall pressing the arrow will open the Contact Info screen, and pressing anywhere else on the Favorite card will place the call to the associated number for that Favorite.
SWE1-HMI-108-04	SYS-HMI-RA-PHONE-140	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_12.1	L3_非動詞連接	to	The system shall to delete a favorite, click on the dropdown button and un-star the associated number.
SWE1-HMI-109-01	SYS-HMI-RA-PHONE-142	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_12.3	L1_標籤殘留	pBB10.1)	"The system shall pBB10.1) For R1 High and R1 Low 8.4"", when selecting to “Add Favorite Contact” when no call is active, open up the Contact Selection screen with text “Select a Contact” and header below as “Contacts” that displays contacts for that device."
SWE1-HMI-109-02	SYS-HMI-RA-PHONE-142	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_12.3	L3_非動詞連接	the	The system shall the user can then scroll through the contact names.
SWE1-HMI-109-03	SYS-HMI-RA-PHONE-142	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_12.3	L3_非動詞連接	pressing	The system shall pressing the contact name or the arrow displays the Favorites Contact Info screen.
SWE1-HMI-109-05	SYS-HMI-RA-PHONE-142	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_12.3	L3_非動詞連接	if	The system shall if an incoming call is accepting during this process, return to Favorites after the call is ended.
