# source_sha256	2d12fa11a4fc21163148e179b2a64138d6c8412c82f6d9e6a17fbb18e0fbf9eb	 sheet	Analysis Report
STLA 報告_SWRA\nSTLA Report_SWRA																													
SWE1-HMI-045-03	SYS-HMI-RA-PHONE-068	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16	The system shall if the backup camera or cargo camera is currently on the screen the user will hear the ringtone of the currently incoming call but will not view the incoming call popup until the camera view has been removed.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16\n\nExpected Result:\n- The system shall if the backup camera or cargo camera is currently on the screen the user will hear the ringtone of the currently incoming call but will not view the incoming call popup until the camera view has been removed.	Manual UI Testing										
SWE1-HMI-045-04	SYS-HMI-RA-PHONE-068	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16	The system shall do not go to the phone screen.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16\n\nExpected Result:\n- The system shall do not go to the phone screen.	Manual UI Testing										
SWE1-HMI-045-05	SYS-HMI-RA-PHONE-068	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16	The system shall when backup camera closes unless the phone screen was last page before backup camera was triggered.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16\n\nExpected Result:\n- The system shall when backup camera closes unless the phone screen was last page before backup camera was triggered.	Manual UI Testing										
SWE1-HMI-046	SYS-HMI-RA-PHONE-069	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1	PHCC7.1) Mute will be available during an incoming call to mute ringing in a one call scenario,; show mute button on incoming call popup in this use case. Pressing Mute during an incoming call highlights the Mute button and silences the ringtone. If the user presses Mute again, the highlight will be removed and the ringtone will resume. If the call is answered after being muted, the mute button will un-highlight and the call will start. If the call is ignored after being muted, audio will resume as normal and the next time a call is received or made the phone audio will not be muted. The Mute button is not displayed on incoming call pop-ups during an active call scenario (second incoming call on any phone).	1.00.00	Heading	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面									Medium	Please refer to the following IDs:\nSWE1-HMI-046-01\nSWE1-HMI-046-02\nSWE1-HMI-046-03\nSWE1-HMI-046-04\nSWE1-HMI-046-05\nSWE1-HMI-046-06\nSWE1-HMI-046-07	Manual UI Testing										
SWE1-HMI-046-01	SYS-HMI-RA-PHONE-069	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1	The system shall pHCC7.1) Mute will be available during an incoming call to mute ringing in a one call scenario,;	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1\n\nExpected Result:\n- The system shall pHCC7.1) Mute will be available during an incoming call to mute ringing in a one call scenario,;	Manual UI Testing										
SWE1-HMI-046-02	SYS-HMI-RA-PHONE-069	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1	The system shall show mute button on incoming call popup in this use case.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1\n\nExpected Result:\n- The system shall show mute button on incoming call popup in this use case.	Manual UI Testing										
SWE1-HMI-046-03	SYS-HMI-RA-PHONE-069	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1	The system shall pressing Mute during an incoming call highlights the Mute button and silences the ringtone.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1\n\nExpected Result:\n- The system shall pressing Mute during an incoming call highlights the Mute button and silences the ringtone.	Manual UI Testing										
SWE1-HMI-046-04	SYS-HMI-RA-PHONE-069	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1	The system shall if the user presses Mute again, the highlight will be removed and the ringtone will resume.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1\n\nExpected Result:\n- The system shall if the user presses Mute again, the highlight will be removed and the ringtone will resume.	Manual UI Testing										
SWE1-HMI-046-05	SYS-HMI-RA-PHONE-069	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1	The system shall if the call is answered after being muted, the mute button will un-highlight and the call will start.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1\n\nExpected Result:\n- The system shall if the call is answered after being muted, the mute button will un-highlight and the call will start.	Manual UI Testing										
SWE1-HMI-046-06	SYS-HMI-RA-PHONE-069	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1	The system shall if the call is ignored after being muted, audio will resume as normal and the next time a call is received or made the phone audio will not be muted.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1\n\nExpected Result:\n- The system shall if the call is ignored after being muted, audio will resume as normal and the next time a call is received or made the phone audio will not be muted.	Manual UI Testing										
SWE1-HMI-046-07	SYS-HMI-RA-PHONE-069	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1	The system shall the Mute button is not displayed on incoming call pop-ups during an active call scenario (second incoming call on any phone).	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1\n\nExpected Result:\n- The system shall the Mute button is not displayed on incoming call pop-ups during an active call scenario (second incoming call on any phone).	Manual UI Testing										
SWE1-HMI-047	SYS-HMI-RA-PHONE-070	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.2	PHCC8.) If there are multiple contacts with the same number for one connected phone, show the contact which alphabetically comes first in the contacts list. This applies to Incoming Calls, Incoming Call Pop-Ups, Accepted Calls, and Incoming SMS Messages.	1.00.00	Heading	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面									Medium	Please refer to the following IDs:\nSWE1-HMI-047-01\nSWE1-HMI-047-02	Manual UI Testing										
SWE1-HMI-047-01	SYS-HMI-RA-PHONE-070	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.2	The system shall if there are multiple contacts with the same number for one connected phone, show the contact which alphabetically comes first in the contacts list.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.2\n\nExpected Result:\n- The system shall if there are multiple contacts with the same number for one connected phone, show the contact which alphabetically comes first in the contacts list.	Manual UI Testing										
SWE1-HMI-047-02	SYS-HMI-RA-PHONE-070	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.2	The system shall this applies to Incoming Calls, Incoming Call Pop-Ups, Accepted Calls, and Incoming SMS Messages.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.2\n\nExpected Result:\n- The system shall this applies to Incoming Calls, Incoming Call Pop-Ups, Accepted Calls, and Incoming SMS Messages.	Manual UI Testing										
SWE1-HMI-048	SYS-HMI-RA-PHONE-071	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.17	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.17	The system shall if the user begins a call through their handset while the phone is connected to the head unit the call will go through the head unit and the user will be taken to the Current Call tab of the active connected phone.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.17\n\nExpected Result:\n- The system shall if the user begins a call through their handset while the phone is connected to the head unit the call will go through the head unit and the user will be taken to the Current Call tab of the active connected phone.	Manual UI Testing										
SWE1-HMI-049	SYS-HMI-RA-PHONE-072	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.18	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.18	PHDP1.) The Keypad allows the user to type in a call number. While in an active call, the keypad becomes "Touch Tone Entry" screen which has controls 1) Hold Call (2) End Call, (2) Join Calls (3) Transfer (4) Mute which are available or grayed out if that function is not available. The call status will be displayed in the status bar which if pressed will take the user to the Current Call tab of the Active Call. The Touch Tone screen does not have the “Dial” button. The Touch Tone Entry screen allows the user to send DTMF tones. If a call is on hold, the keypad becomes Direct Dialing screen, and user can dial a number in addition the one that's on hold. If a call is placed on hold and send DTMF is requested using a voice command, then the HU shall unhold the call, send DTMF, and place the call back on hold. The call audio should be muted while the call is not on hold, consistent with sending DTMF through voice commands when a call is not placed on hold first. For R1 High, there is one DIAL button for the active phone on the Keypad screen. For R1 Low 7" there are two DIAL buttons during Multiphone mode if two phones are connected to allow user to dial a call from either connected phone.\n (image: image7.png) \n (image: image8.png) 	1.00.00	Heading	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面									Medium	Please refer to the following IDs:\nSWE1-HMI-049-01\nSWE1-HMI-049-02\nSWE1-HMI-049-03\nSWE1-HMI-049-04\nSWE1-HMI-049-05\nSWE1-HMI-049-06\nSWE1-HMI-049-07\nSWE1-HMI-049-08\nSWE1-HMI-049-09\nSWE1-HMI-049-10\nSWE1-HMI-049-11	Manual UI Testing										
