# vm_assign.tsv —— CMF-04 §2（**只出 plan，未填入任何工作簿**：§3 四個停點全數命中，見上繳包 §0）。
# PROXI 值取 docs/reports/proxi_axis_values.tsv 之 `Dec`（含 label）—— R-C62 之裁定；
#   `Dec` 與 `PROXI Read` 不一致者，另一值以 [PROXI Read=n] 併列於同格。
# V=Promaster、Y=Toro、Z=Fastback（工作簿欄名）。
# rule_branch 對應 CMF-04 §1 之四列；`(test-setup 蘊含)` 為執行層之判斷，見上繳包 §2-3。
# ~~CMF-06 §2／R-C67（2026-09-22）：R-C67 裁「本交付三台皆非 EMEA ICS 車」，**本輪未套用**。~~
#   其所指之 `-403`／`-404` 為**工作簿 F**（req `116-03`／`116-04`），該二列已為 V=Y=Z=0，無格可改。
#   若套用，涵蓋面為帶正向 EMEA PC 之 119 條 TC（112 列／229 格），三台皆 0 由 65 升為 177 —— 見 A-CMF24。
#   本表之值仍為 R-C62 之判定（＝候選本 v4 與交付候選本所填之值）。
# CMF-07／R-C68（Pei 2026-09-22「可以的話不寫 EMEA 也沒問題，因為不含在販售的範圍內」）：
#   帶正向 EMEA PC 之 119 條 TC，V／Y／Z 全 0（判準機械化：PC 含該句）。**列保留、不刪**（R-C46）。
#   實改 112 列／229 格；307 條否定式 EMEA PC 不動。依 R-C63 不加 Remarks。
tc_id	req_id	V_Promaster	Y_Toro	Z_Fastback	all_zero	rule_branch	deciding_pc_lines	proxi_params	proxi_values_dec	per_axis_result
NR1L-ComfortHMI-201	SWE1-HVAC-105-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-202	SWE1-HVAC-105-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-203	SWE1-HVAC-107-01	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle has an ATC climate system, in which AUTO is shown ‖ The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Type ‖ Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=2(Automatic)[PROXI Read=3]／Toro=1(Manual)／Fastback=2(Automatic)[PROXI Read=3] ‖ Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1 ‖ Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-204	SWE1-HVAC-107-02	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle has an ATC climate system, in which AUTO is shown ‖ The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Type ‖ Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=2(Automatic)[PROXI Read=3]／Toro=1(Manual)／Fastback=2(Automatic)[PROXI Read=3] ‖ Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1 ‖ Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-205	SWE1-HVAC-107-03	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle has an ATC climate system, in which AUTO is shown ‖ The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Type ‖ Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=2(Automatic)[PROXI Read=3]／Toro=1(Manual)／Fastback=2(Automatic)[PROXI Read=3] ‖ Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1 ‖ Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-206	SWE1-HVAC-107-04	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle has an ATC climate system, in which AUTO is shown ‖ The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Type ‖ Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=2(Automatic)[PROXI Read=3]／Toro=1(Manual)／Fastback=2(Automatic)[PROXI Read=3] ‖ Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1 ‖ Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-207	SWE1-HVAC-107-05	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle has an ATC climate system, in which AUTO is shown ‖ The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Type ‖ Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=2(Automatic)[PROXI Read=3]／Toro=1(Manual)／Fastback=2(Automatic)[PROXI Read=3] ‖ Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1 ‖ Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-208	SWE1-HVAC-107-06	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle has an ATC climate system, in which AUTO is shown ‖ The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Type ‖ Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=2(Automatic)[PROXI Read=3]／Toro=1(Manual)／Fastback=2(Automatic)[PROXI Read=3] ‖ Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1 ‖ Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-209	SWE1-HVAC-107-07	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle has an ATC climate system, in which AUTO is shown ‖ The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Type ‖ Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=2(Automatic)[PROXI Read=3]／Toro=1(Manual)／Fastback=2(Automatic)[PROXI Read=3] ‖ Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1 ‖ Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-210	SWE1-HVAC-107-08	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle has an ATC climate system, in which AUTO is shown ‖ The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Type ‖ Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=2(Automatic)[PROXI Read=3]／Toro=1(Manual)／Fastback=2(Automatic)[PROXI Read=3] ‖ Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1 ‖ Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-211	SWE1-HVAC-107-09	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle is in an MTC configuration ‖ The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Type ‖ Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=2(Automatic)[PROXI Read=3]／Toro=1(Manual)／Fastback=2(Automatic)[PROXI Read=3] ‖ Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=0／Toro=1／Fastback=0 ‖ Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-212	SWE1-HVAC-108	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-213	SWE1-HVAC-109-01	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-214	SWE1-HVAC-109-02	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-215	SWE1-HVAC-115-01	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-216	SWE1-HVAC-115-02	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-217	SWE1-HVAC-115-03	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-218	SWE1-HVAC-115-04	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-219	SWE1-HVAC-115-05	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-220	SWE1-HVAC-115-06	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-221	SWE1-HVAC-115-07	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-222	SWE1-HVAC-115-08	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-223	SWE1-HVAC-116-01	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-224	SWE1-HVAC-116-02	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-225	SWE1-HVAC-119-01	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-226	SWE1-HVAC-119-02	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-227	SWE1-HVAC-119-03	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-228	SWE1-HVAC-119-04	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-229	SWE1-HVAC-119-05	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-230	SWE1-HVAC-119-06	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-231	SWE1-HVAC-119-07	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-232	SWE1-HVAC-119-08	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-233	SWE1-HVAC-119-09	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-234	SWE1-HVAC-119-10	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-235	SWE1-HVAC-119-11	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-236	SWE1-HVAC-119-12	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-237	SWE1-HVAC-113-01	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-238	SWE1-HVAC-113-02	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-239	SWE1-HVAC-113-03	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-240	SWE1-HVAC-113-04	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-241	SWE1-HVAC-113-05	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-242	SWE1-HVAC-113-06	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-243	SWE1-HVAC-113-07	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-244	SWE1-HVAC-113-08	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-245	SWE1-HVAC-113-09	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-246	SWE1-HVAC-113-10	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-247	SWE1-HVAC-113-11	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle has an ATC climate system, in which AUTO is shown ‖ The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Type ‖ Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=2(Automatic)[PROXI Read=3]／Toro=1(Manual)／Fastback=2(Automatic)[PROXI Read=3] ‖ Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1 ‖ Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-248	SWE1-HVAC-113-12	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-249	SWE1-HVAC-114-01	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-250	SWE1-HVAC-114-02	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-251	SWE1-HVAC-117-01	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
