cell	tc_id	item	before	after
N140	NR1L-ComfortHMI-026	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_3.2、2.14、16.2	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_3.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T140	NR1L-ComfortHMI-026	R-C48(amend)	1	0
U140	NR1L-ComfortHMI-026	R-C48(amend)	1	0
W140	NR1L-ComfortHMI-026	R-C48(amend)	1	0
X140	NR1L-ComfortHMI-026	R-C48(amend)	1	0
N141	NR1L-ComfortHMI-027	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_3.2、2.14、16.2	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_3.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T141	NR1L-ComfortHMI-027	R-C48(amend)	1	0
U141	NR1L-ComfortHMI-027	R-C48(amend)	1	0
W141	NR1L-ComfortHMI-027	R-C48(amend)	1	0
X141	NR1L-ComfortHMI-027	R-C48(amend)	1	0
N142	NR1L-ComfortHMI-028	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_3.2、2.14、16.2	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_3.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T142	NR1L-ComfortHMI-028	R-C48(amend)	1	0
U142	NR1L-ComfortHMI-028	R-C48(amend)	1	0
W142	NR1L-ComfortHMI-028	R-C48(amend)	1	0
X142	NR1L-ComfortHMI-028	R-C48(amend)	1	0
N143	NR1L-ComfortHMI-029	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_3.3、3.2、3.4、2.14、16.2	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_3.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_3.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_3.4
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T143	NR1L-ComfortHMI-029	R-C48(amend)	1	0
U143	NR1L-ComfortHMI-029	R-C48(amend)	1	0
W143	NR1L-ComfortHMI-029	R-C48(amend)	1	0
X143	NR1L-ComfortHMI-029	R-C48(amend)	1	0
N144	NR1L-ComfortHMI-030	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_3.3、3.2、3.4、2.14、16.2	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_3.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_3.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_3.4
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T144	NR1L-ComfortHMI-030	R-C48(amend)	1	0
U144	NR1L-ComfortHMI-030	R-C48(amend)	1	0
W144	NR1L-ComfortHMI-030	R-C48(amend)	1	0
X144	NR1L-ComfortHMI-030	R-C48(amend)	1	0
N145	NR1L-ComfortHMI-031	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_3.4、2.14	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_3.4
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14"
T145	NR1L-ComfortHMI-031	R-C48(amend)	1	0
U145	NR1L-ComfortHMI-031	R-C48(amend)	1	0
W145	NR1L-ComfortHMI-031	R-C48(amend)	1	0
X145	NR1L-ComfortHMI-031	R-C48(amend)	1	0
N146	NR1L-ComfortHMI-041	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3、2.14	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14"
T146	NR1L-ComfortHMI-041	R-C48(amend)	1	0
U146	NR1L-ComfortHMI-041	R-C48(amend)	1	0
W146	NR1L-ComfortHMI-041	R-C48(amend)	1	0
X146	NR1L-ComfortHMI-041	R-C48(amend)	1	0
N147	NR1L-ComfortHMI-266	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.1、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T147	NR1L-ComfortHMI-266	R-C48(amend)	1	0
U147	NR1L-ComfortHMI-266	R-C48(amend)	1	0
W147	NR1L-ComfortHMI-266	R-C48(amend)	1	0
X147	NR1L-ComfortHMI-266	R-C48(amend)	1	0
N148	NR1L-ComfortHMI-267	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.1、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T148	NR1L-ComfortHMI-267	R-C48(amend)	1	0
U148	NR1L-ComfortHMI-267	R-C48(amend)	1	0
W148	NR1L-ComfortHMI-267	R-C48(amend)	1	0
X148	NR1L-ComfortHMI-267	R-C48(amend)	1	0
N149	NR1L-ComfortHMI-268	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.1、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T149	NR1L-ComfortHMI-268	R-C48(amend)	1	0
U149	NR1L-ComfortHMI-268	R-C48(amend)	1	0
W149	NR1L-ComfortHMI-268	R-C48(amend)	1	0
X149	NR1L-ComfortHMI-268	R-C48(amend)	1	0
N150	NR1L-ComfortHMI-269	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.1.1、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.1.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T150	NR1L-ComfortHMI-269	R-C48(amend)	1	0
U150	NR1L-ComfortHMI-269	R-C48(amend)	1	0
W150	NR1L-ComfortHMI-269	R-C48(amend)	1	0
X150	NR1L-ComfortHMI-269	R-C48(amend)	1	0
N151	NR1L-ComfortHMI-270	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.1.1、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.1.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T151	NR1L-ComfortHMI-270	R-C48(amend)	1	0
U151	NR1L-ComfortHMI-270	R-C48(amend)	1	0
W151	NR1L-ComfortHMI-270	R-C48(amend)	1	0
X151	NR1L-ComfortHMI-270	R-C48(amend)	1	0
N152	NR1L-ComfortHMI-271	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.1.1、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.1.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T152	NR1L-ComfortHMI-271	R-C48(amend)	1	0
U152	NR1L-ComfortHMI-271	R-C48(amend)	1	0
W152	NR1L-ComfortHMI-271	R-C48(amend)	1	0
X152	NR1L-ComfortHMI-271	R-C48(amend)	1	0
I153	NR1L-ComfortHMI-272	M7	"The fan speed will be transmitted as 15h instead of the actual fan speed.

(read the rear fan speed indicator -> The rear fan speed indicator shows AUTO instead of the actual fan speed)"	"The fan speed will be transmitted as 15h instead of the actual fan speed.

(read the rear fan speed indicator -> The rear fan speed indicator shows ""AUTO"" instead of the actual fan speed)"
L153	NR1L-ComfortHMI-272	M7	"1. Turn rear AUTO on
2. Read the rear fan speed indicator"	"1. Turn rear ""AUTO"" on
2. Read the rear fan speed indicator"
M153	NR1L-ComfortHMI-272	M7	"1. The rear AUTO button is highlighted
2. The rear fan speed indicator shows AUTO instead of the actual fan speed"	"1. The rear ""AUTO"" button is highlighted
2. The rear fan speed indicator shows ""AUTO"" instead of the actual fan speed"
N153	NR1L-ComfortHMI-272	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.2、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T153	NR1L-ComfortHMI-272	R-C48(amend)	1	0
U153	NR1L-ComfortHMI-272	R-C48(amend)	1	0
W153	NR1L-ComfortHMI-272	R-C48(amend)	1	0
X153	NR1L-ComfortHMI-272	R-C48(amend)	1	0
L154	NR1L-ComfortHMI-273	M7	"1. Turn rear AUTO on
2. Set a rear temperature different from the current cabin temperature
3. Read the rear fan speed and airflow mode"	"1. Turn rear ""AUTO"" on
2. Set a rear temperature different from the current cabin temperature
3. Read the rear fan speed and airflow mode"
M154	NR1L-ComfortHMI-273	M7	"1. The rear AUTO button is highlighted
2. The rear temperature is set to the requested value
3. The rear fan speed and airflow mode change without user input"	"1. The rear ""AUTO"" button is highlighted
2. The rear temperature is set to the requested value
3. The rear fan speed and airflow mode change without user input"
N154	NR1L-ComfortHMI-273	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.2、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T154	NR1L-ComfortHMI-273	R-C48(amend)	1	0
U154	NR1L-ComfortHMI-273	R-C48(amend)	1	0
W154	NR1L-ComfortHMI-273	R-C48(amend)	1	0
X154	NR1L-ComfortHMI-273	R-C48(amend)	1	0
L155	NR1L-ComfortHMI-274	M7	"1. Select a rear airflow mode
2. Turn rear AUTO on
3. Read the three rear airflow mode buttons"	"1. Select a rear airflow mode
2. Turn rear ""AUTO"" on
3. Read the three rear airflow mode buttons"
M155	NR1L-ComfortHMI-274	M7	"1. The selected rear airflow mode button is highlighted
2. The rear AUTO button is highlighted
3. The three rear airflow mode buttons are turned off"	"1. The selected rear airflow mode button is highlighted
2. The rear ""AUTO"" button is highlighted
3. The three rear airflow mode buttons are turned off"
N155	NR1L-ComfortHMI-274	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.2、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T155	NR1L-ComfortHMI-274	R-C48(amend)	1	0
U155	NR1L-ComfortHMI-274	R-C48(amend)	1	0
W155	NR1L-ComfortHMI-274	R-C48(amend)	1	0
X155	NR1L-ComfortHMI-274	R-C48(amend)	1	0
I156	NR1L-ComfortHMI-275	M9-compound	"Switching to another airflow mode would break Auto; go from auto mode to the manual mode that most closely matches the auto mode exited, unless a specific mode button is pressed, in which case the system would go to that mode.

(turn rear AUTO on again and press a specific rear airflow mode button -> The system is in the pressed rear airflow mode)"	"Switching to another airflow mode would break Auto; go from auto mode to the manual mode that most closely matches the auto mode exited, unless a specific mode button is pressed, in which case the system would go to that mode.

(press a specific rear airflow mode button -> The system is in the pressed rear airflow mode)"
L156	NR1L-ComfortHMI-275	M7+M9-compound	"1. Turn rear AUTO on
2. Change the rear fan speed
3. Turn rear AUTO on again and press a specific rear airflow mode button"	"1. Turn rear ""AUTO"" on
2. Change the rear fan speed
3. Turn rear ""AUTO"" on again
4. Press a specific rear airflow mode button"
M156	NR1L-ComfortHMI-275	M7+M9-compound	"1. The rear AUTO button is highlighted
2. The rear AUTO button is no longer highlighted and the system is in the manual mode that most closely matches the exited AUTO mode
3. The system is in the pressed rear airflow mode"	"1. The rear ""AUTO"" button is highlighted
2. The rear ""AUTO"" button is no longer highlighted and the system is in the manual mode that most closely matches the exited AUTO mode
3. The rear ""AUTO"" button is highlighted
4. The system is in the pressed rear airflow mode"
N156	NR1L-ComfortHMI-275	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.2、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T156	NR1L-ComfortHMI-275	R-C48(amend)	1	0
U156	NR1L-ComfortHMI-275	R-C48(amend)	1	0
W156	NR1L-ComfortHMI-275	R-C48(amend)	1	0
X156	NR1L-ComfortHMI-275	R-C48(amend)	1	0
AH156	NR1L-ComfortHMI-275	R-C56		The specification does not name which manual mode the rear system enters when rear AUTO is broken by changing the rear fan speed, so the mode reached after that step cannot be determined from the specification alone
I157	NR1L-ComfortHMI-276	M7	"Any other climate controls do NOT break Auto either.

(read the rear AUTO button -> The rear AUTO button is still highlighted)"	"Any other climate controls do NOT break Auto either.

(read the rear ""AUTO"" button -> The rear ""AUTO"" button is still highlighted)"
L157	NR1L-ComfortHMI-276	M7	"1. Turn rear AUTO on
2. Change the rear temperature
3. Read the rear AUTO button"	"1. Turn rear ""AUTO"" on
2. Change the rear temperature
3. Read the rear ""AUTO"" button"
M157	NR1L-ComfortHMI-276	M7	"1. The rear AUTO button is highlighted
2. The rear temperature changes
3. The rear AUTO button is still highlighted"	"1. The rear ""AUTO"" button is highlighted
2. The rear temperature changes
3. The rear ""AUTO"" button is still highlighted"
N157	NR1L-ComfortHMI-276	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.2、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T157	NR1L-ComfortHMI-276	R-C48(amend)	1	0
U157	NR1L-ComfortHMI-276	R-C48(amend)	1	0
W157	NR1L-ComfortHMI-276	R-C48(amend)	1	0
X157	NR1L-ComfortHMI-276	R-C48(amend)	1	0
N158	NR1L-ComfortHMI-277	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.3、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T158	NR1L-ComfortHMI-277	R-C48(amend)	1	0
U158	NR1L-ComfortHMI-277	R-C48(amend)	1	0
W158	NR1L-ComfortHMI-277	R-C48(amend)	1	0
X158	NR1L-ComfortHMI-277	R-C48(amend)	1	0
L159	NR1L-ComfortHMI-400	M9-compound	"1. Press ""LOCK REAR"", then press ""UNLOCK REAR""
2. Operate a rear climate control"	"1. Press ""LOCK REAR""
2. Press ""UNLOCK REAR""
3. Operate a rear climate control"
M159	NR1L-ComfortHMI-400	M9-compound	"1. The rear climate is unlocked
2. The rear climate control takes effect"	"1. The rear climate is locked
2. The rear climate is unlocked
3. The rear climate control takes effect"
N159	NR1L-ComfortHMI-400	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.3、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T159	NR1L-ComfortHMI-400	R-C48(amend)	1	0
U159	NR1L-ComfortHMI-400	R-C48(amend)	1	0
W159	NR1L-ComfortHMI-400	R-C48(amend)	1	0
X159	NR1L-ComfortHMI-400	R-C48(amend)	1	0
N160	NR1L-ComfortHMI-278	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.3、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T160	NR1L-ComfortHMI-278	R-C48(amend)	1	0
U160	NR1L-ComfortHMI-278	R-C48(amend)	1	0
W160	NR1L-ComfortHMI-278	R-C48(amend)	1	0
X160	NR1L-ComfortHMI-278	R-C48(amend)	1	0
N161	NR1L-ComfortHMI-279	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.3、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T161	NR1L-ComfortHMI-279	R-C48(amend)	1	0
U161	NR1L-ComfortHMI-279	R-C48(amend)	1	0
W161	NR1L-ComfortHMI-279	R-C48(amend)	1	0
X161	NR1L-ComfortHMI-279	R-C48(amend)	1	0
N162	NR1L-ComfortHMI-280	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.4、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.4
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T162	NR1L-ComfortHMI-280	R-C48(amend)	1	0
U162	NR1L-ComfortHMI-280	R-C48(amend)	1	0
W162	NR1L-ComfortHMI-280	R-C48(amend)	1	0
X162	NR1L-ComfortHMI-280	R-C48(amend)	1	0
N163	NR1L-ComfortHMI-401	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.4、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.4
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T163	NR1L-ComfortHMI-401	R-C48(amend)	1	0
U163	NR1L-ComfortHMI-401	R-C48(amend)	1	0
W163	NR1L-ComfortHMI-401	R-C48(amend)	1	0
X163	NR1L-ComfortHMI-401	R-C48(amend)	1	0
N164	NR1L-ComfortHMI-402	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.4、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.4
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T164	NR1L-ComfortHMI-402	R-C48(amend)	1	0
U164	NR1L-ComfortHMI-402	R-C48(amend)	1	0
W164	NR1L-ComfortHMI-402	R-C48(amend)	1	0
X164	NR1L-ComfortHMI-402	R-C48(amend)	1	0
N165	NR1L-ComfortHMI-281	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.4、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.4
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T165	NR1L-ComfortHMI-281	R-C48(amend)	1	0
U165	NR1L-ComfortHMI-281	R-C48(amend)	1	0
W165	NR1L-ComfortHMI-281	R-C48(amend)	1	0
X165	NR1L-ComfortHMI-281	R-C48(amend)	1	0
N166	NR1L-ComfortHMI-282	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.4、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_7.4
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T166	NR1L-ComfortHMI-282	R-C48(amend)	1	0
U166	NR1L-ComfortHMI-282	R-C48(amend)	1	0
W166	NR1L-ComfortHMI-282	R-C48(amend)	1	0
X166	NR1L-ComfortHMI-282	R-C48(amend)	1	0
L167	NR1L-ComfortHMI-283	M7	"1. Turn SYNC on
2. Change the driver temperature"	"1. Turn ""SYNC"" on
2. Change the driver temperature"
M167	NR1L-ComfortHMI-283	M7	"1. The SYNC button is highlighted
2. The passenger temperature follows the driver temperature"	"1. The ""SYNC"" button is highlighted
2. The passenger temperature follows the driver temperature"
