cell	sheet	tc_id	item	revise_0918	revise_0921
T431	Test Case Specification 測試用例規範	NR1L-ComfortHMI-227	R-C48(amend)	1	0
U431	Test Case Specification 測試用例規範	NR1L-ComfortHMI-227	R-C48(amend)	1	0
T432	Test Case Specification 測試用例規範	NR1L-ComfortHMI-228	R-C48(amend)	1	0
U432	Test Case Specification 測試用例規範	NR1L-ComfortHMI-228	R-C48(amend)	1	0
L433	Test Case Specification 測試用例規範	NR1L-ComfortHMI-229	M7	"1. Set RECIRC to open on the climate screen
2. Press ""MAX A/C"" and read the ""RECIRC"" state and its LED"	"1. Set ""RECIRC"" to open on the climate screen
2. Press ""MAX A/C"" and read the ""RECIRC"" state and its LED"
T433	Test Case Specification 測試用例規範	NR1L-ComfortHMI-229	R-C48(amend)	1	0
U433	Test Case Specification 測試用例規範	NR1L-ComfortHMI-229	R-C48(amend)	1	0
T434	Test Case Specification 測試用例規範	NR1L-ComfortHMI-230	R-C48(amend)	1	0
U434	Test Case Specification 測試用例規範	NR1L-ComfortHMI-230	R-C48(amend)	1	0
T435	Test Case Specification 測試用例規範	NR1L-ComfortHMI-231	R-C48(amend)	1	0
U435	Test Case Specification 測試用例規範	NR1L-ComfortHMI-231	R-C48(amend)	1	0
T436	Test Case Specification 測試用例規範	NR1L-ComfortHMI-232	R-C48(amend)	1	0
U436	Test Case Specification 測試用例規範	NR1L-ComfortHMI-232	R-C48(amend)	1	0
I437	Test Case Specification 測試用例規範	NR1L-ComfortHMI-427	M7	"Changing temperature, recirculation, mode distribution, or pressing again MAX A/C brakes MAX A/C, (turns MAX A/C off) and the system goes back to the previous manual mode except for the element changed (temperature, or mode, or recirculation) and keeps the A/C on.

(change RECIRC and read the ""MAX A/C"" button -> The ""MAX A/C"" button is no longer highlighted)"	"Changing temperature, recirculation, mode distribution, or pressing again MAX A/C brakes MAX A/C, (turns MAX A/C off) and the system goes back to the previous manual mode except for the element changed (temperature, or mode, or recirculation) and keeps the A/C on.

(change ""RECIRC"" and read the ""MAX A/C"" button -> The ""MAX A/C"" button is no longer highlighted)"
L437	Test Case Specification 測試用例規範	NR1L-ComfortHMI-427	M7	"1. Press ""MAX A/C"" on the climate screen
2. Change RECIRC and read the ""MAX A/C"" button"	"1. Press ""MAX A/C"" on the climate screen
2. Change ""RECIRC"" and read the ""MAX A/C"" button"
T437	Test Case Specification 測試用例規範	NR1L-ComfortHMI-427	R-C48(amend)	1	0
U437	Test Case Specification 測試用例規範	NR1L-ComfortHMI-427	R-C48(amend)	1	0
T438	Test Case Specification 測試用例規範	NR1L-ComfortHMI-428	R-C48(amend)	1	0
U438	Test Case Specification 測試用例規範	NR1L-ComfortHMI-428	R-C48(amend)	1	0
T439	Test Case Specification 測試用例規範	NR1L-ComfortHMI-429	R-C48(amend)	1	0
U439	Test Case Specification 測試用例規範	NR1L-ComfortHMI-429	R-C48(amend)	1	0
T440	Test Case Specification 測試用例規範	NR1L-ComfortHMI-233	R-C48(amend)	1	0
U440	Test Case Specification 測試用例規範	NR1L-ComfortHMI-233	R-C48(amend)	1	0
T441	Test Case Specification 測試用例規範	NR1L-ComfortHMI-234	R-C48(amend)	1	0
U441	Test Case Specification 測試用例規範	NR1L-ComfortHMI-234	R-C48(amend)	1	0
T442	Test Case Specification 測試用例規範	NR1L-ComfortHMI-235	R-C48(amend)	1	0
U442	Test Case Specification 測試用例規範	NR1L-ComfortHMI-235	R-C48(amend)	1	0
T443	Test Case Specification 測試用例規範	NR1L-ComfortHMI-236	R-C48(amend)	1	0
U443	Test Case Specification 測試用例規範	NR1L-ComfortHMI-236	R-C48(amend)	1	0
T444	Test Case Specification 測試用例規範	NR1L-ComfortHMI-091	R-C48(amend)	1	0
U444	Test Case Specification 測試用例規範	NR1L-ComfortHMI-091	R-C48(amend)	1	0
T445	Test Case Specification 測試用例規範	NR1L-ComfortHMI-092	R-C48(amend)	1	0
U445	Test Case Specification 測試用例規範	NR1L-ComfortHMI-092	R-C48(amend)	1	0
T446	Test Case Specification 測試用例規範	NR1L-ComfortHMI-093	R-C48(amend)	1	0
U446	Test Case Specification 測試用例規範	NR1L-ComfortHMI-093	R-C48(amend)	1	0
T447	Test Case Specification 測試用例規範	NR1L-ComfortHMI-264	R-C48(amend)	1	0
U447	Test Case Specification 測試用例規範	NR1L-ComfortHMI-264	R-C48(amend)	1	0
L448	Test Case Specification 測試用例規範	NR1L-ComfortHMI-265	M7	"1. Turn the exterior rear-view mirror defrost on
2. Turn AUTO on and read the exterior rear-view mirror defrost state
3. Turn the climate system off and read the exterior rear-view mirror defrost state"	"1. Turn the exterior rear-view mirror defrost on
2. Turn ""AUTO"" on and read the exterior rear-view mirror defrost state
3. Turn the climate system off and read the exterior rear-view mirror defrost state"
T448	Test Case Specification 測試用例規範	NR1L-ComfortHMI-265	R-C48(amend)	1	0
U448	Test Case Specification 測試用例規範	NR1L-ComfortHMI-265	R-C48(amend)	1	0
T449	Test Case Specification 測試用例規範	NR1L-ComfortHMI-094	R-C48(amend)	1	0
U449	Test Case Specification 測試用例規範	NR1L-ComfortHMI-094	R-C48(amend)	1	0
T450	Test Case Specification 測試用例規範	NR1L-ComfortHMI-462	R-C48(amend)	1	0
U450	Test Case Specification 測試用例規範	NR1L-ComfortHMI-462	R-C48(amend)	1	0
T451	Test Case Specification 測試用例規範	NR1L-ComfortHMI-095	R-C48(amend)	1	0
U451	Test Case Specification 測試用例規範	NR1L-ComfortHMI-095	R-C48(amend)	1	0
T452	Test Case Specification 測試用例規範	NR1L-ComfortHMI-096	R-C48(amend)	1	0
U452	Test Case Specification 測試用例規範	NR1L-ComfortHMI-096	R-C48(amend)	1	0
T453	Test Case Specification 測試用例規範	NR1L-ComfortHMI-097	R-C48(amend)	1	0
U453	Test Case Specification 測試用例規範	NR1L-ComfortHMI-097	R-C48(amend)	1	0
T454	Test Case Specification 測試用例規範	NR1L-ComfortHMI-114	R-C48(amend)	1	0
U454	Test Case Specification 測試用例規範	NR1L-ComfortHMI-114	R-C48(amend)	1	0
T455	Test Case Specification 測試用例規範	NR1L-ComfortHMI-115	R-C48(amend)	1	0
U455	Test Case Specification 測試用例規範	NR1L-ComfortHMI-115	R-C48(amend)	1	0
T456	Test Case Specification 測試用例規範	NR1L-ComfortHMI-116	R-C48(amend)	1	0
U456	Test Case Specification 測試用例規範	NR1L-ComfortHMI-116	R-C48(amend)	1	0
T457	Test Case Specification 測試用例規範	NR1L-ComfortHMI-117	R-C48(amend)	1	0
U457	Test Case Specification 測試用例規範	NR1L-ComfortHMI-117	R-C48(amend)	1	0
T458	Test Case Specification 測試用例規範	NR1L-ComfortHMI-118	R-C48(amend)	1	0
U458	Test Case Specification 測試用例規範	NR1L-ComfortHMI-118	R-C48(amend)	1	0
T459	Test Case Specification 測試用例規範	NR1L-ComfortHMI-119	R-C48(amend)	1	0
U459	Test Case Specification 測試用例規範	NR1L-ComfortHMI-119	R-C48(amend)	1	0
T460	Test Case Specification 測試用例規範	NR1L-ComfortHMI-120	R-C48(amend)	1	0
U460	Test Case Specification 測試用例規範	NR1L-ComfortHMI-120	R-C48(amend)	1	0
T461	Test Case Specification 測試用例規範	NR1L-ComfortHMI-121	R-C48(amend)	1	0
U461	Test Case Specification 測試用例規範	NR1L-ComfortHMI-121	R-C48(amend)	1	0
T462	Test Case Specification 測試用例規範	NR1L-ComfortHMI-122	R-C48(amend)	1	0
U462	Test Case Specification 測試用例規範	NR1L-ComfortHMI-122	R-C48(amend)	1	0
T463	Test Case Specification 測試用例規範	NR1L-ComfortHMI-123	R-C48(amend)	1	0
U463	Test Case Specification 測試用例規範	NR1L-ComfortHMI-123	R-C48(amend)	1	0
T464	Test Case Specification 測試用例規範	NR1L-ComfortHMI-124	R-C48(amend)	1	0
U464	Test Case Specification 測試用例規範	NR1L-ComfortHMI-124	R-C48(amend)	1	0
T465	Test Case Specification 測試用例規範	NR1L-ComfortHMI-361	R-C48(amend)	1	0
U465	Test Case Specification 測試用例規範	NR1L-ComfortHMI-361	R-C48(amend)	1	0
T466	Test Case Specification 測試用例規範	NR1L-ComfortHMI-125	R-C48(amend)	1	0
U466	Test Case Specification 測試用例規範	NR1L-ComfortHMI-125	R-C48(amend)	1	0
T467	Test Case Specification 測試用例規範	NR1L-ComfortHMI-362	R-C48(amend)	1	0
U467	Test Case Specification 測試用例規範	NR1L-ComfortHMI-362	R-C48(amend)	1	0
T468	Test Case Specification 測試用例規範	NR1L-ComfortHMI-126	R-C48(amend)	1	0
U468	Test Case Specification 測試用例規範	NR1L-ComfortHMI-126	R-C48(amend)	1	0
T469	Test Case Specification 測試用例規範	NR1L-ComfortHMI-378	R-C48(amend)	1	0
U469	Test Case Specification 測試用例規範	NR1L-ComfortHMI-378	R-C48(amend)	1	0
T470	Test Case Specification 測試用例規範	NR1L-ComfortHMI-379	R-C48(amend)	1	0
U470	Test Case Specification 測試用例規範	NR1L-ComfortHMI-379	R-C48(amend)	1	0
T471	Test Case Specification 測試用例規範	NR1L-ComfortHMI-380	R-C48(amend)	1	0
U471	Test Case Specification 測試用例規範	NR1L-ComfortHMI-380	R-C48(amend)	1	0
T472	Test Case Specification 測試用例規範	NR1L-ComfortHMI-381	R-C48(amend)	1	0
U472	Test Case Specification 測試用例規範	NR1L-ComfortHMI-381	R-C48(amend)	1	0
T473	Test Case Specification 測試用例規範	NR1L-ComfortHMI-463	R-C48(amend)	1	0
U473	Test Case Specification 測試用例規範	NR1L-ComfortHMI-463	R-C48(amend)	1	0
T474	Test Case Specification 測試用例規範	NR1L-ComfortHMI-464	R-C48(amend)	1	0
U474	Test Case Specification 測試用例規範	NR1L-ComfortHMI-464	R-C48(amend)	1	0
T475	Test Case Specification 測試用例規範	NR1L-ComfortHMI-465	R-C48(amend)	1	0
U475	Test Case Specification 測試用例規範	NR1L-ComfortHMI-465	R-C48(amend)	1	0
I476	Test Case Specification 測試用例規範	NR1L-ComfortHMI-467	§3 sibling	"When breaking Auto the system will go to the manual mode that most closely matches the auto mode exited, unless a specific mode button is pressed, in which case the system would go to that mode.

(press ""A/C"" -> the system goes to the manual mode that most closely matches the AUTO mode exited)"	"When breaking Auto the system will go to the manual mode that most closely matches the auto mode exited, unless a specific mode button is pressed, in which case the system would go to that mode.

(press ""A/C"" -> The ""AUTO"" button is no longer highlighted and the system is in the manual mode that most closely matches the exited AUTO mode)"
L476	Test Case Specification 測試用例規範	NR1L-ComfortHMI-467	§3 sibling	"1. Turn AUTO on from the climate screen
2. Press ""A/C"""	"1. Turn ""AUTO"" on from the climate screen
2. Press ""A/C"""
M476	Test Case Specification 測試用例規範	NR1L-ComfortHMI-467	§3 sibling	"1. The ""AUTO"" button is highlighted
2. PENDING: DR-47 the manual mode the system goes to when AUTO is broken without a mode button"	"1. The ""AUTO"" button is highlighted
2. The ""AUTO"" button is no longer highlighted and the system is in the manual mode that most closely matches the exited AUTO mode"
T476	Test Case Specification 測試用例規範	NR1L-ComfortHMI-467	§3 sibling	1	0
U476	Test Case Specification 測試用例規範	NR1L-ComfortHMI-467	§3 sibling	1	0
AH476	Test Case Specification 測試用例規範	NR1L-ComfortHMI-467	§3 sibling		The specification does not name which manual mode the system enters when AUTO is broken by pressing A/C, so the mode reached after this step cannot be determined from the specification alone
I477	Test Case Specification 測試用例規範	NR1L-ComfortHMI-468	§3 sibling	"When breaking Auto the system will go to the manual mode that most closely matches the auto mode exited, unless a specific mode button is pressed, in which case the system would go to that mode.

(change the fan speed -> the system goes to the manual mode that most closely matches the AUTO mode exited)"	"When breaking Auto the system will go to the manual mode that most closely matches the auto mode exited, unless a specific mode button is pressed, in which case the system would go to that mode.

(change the fan speed -> The ""AUTO"" button is no longer highlighted and the system is in the manual mode that most closely matches the exited AUTO mode)"
L477	Test Case Specification 測試用例規範	NR1L-ComfortHMI-468	§3 sibling	"1. Turn AUTO on from the climate screen
2. Change the fan speed"	"1. Turn ""AUTO"" on from the climate screen
2. Change the fan speed"
M477	Test Case Specification 測試用例規範	NR1L-ComfortHMI-468	§3 sibling	"1. The ""AUTO"" button is highlighted
2. PENDING: DR-47 the manual mode the system goes to when AUTO is broken without a mode button"	"1. The ""AUTO"" button is highlighted
2. The ""AUTO"" button is no longer highlighted and the system is in the manual mode that most closely matches the exited AUTO mode"
T477	Test Case Specification 測試用例規範	NR1L-ComfortHMI-468	§3 sibling	1	0
U477	Test Case Specification 測試用例規範	NR1L-ComfortHMI-468	§3 sibling	1	0
AH477	Test Case Specification 測試用例規範	NR1L-ComfortHMI-468	§3 sibling		The specification does not name which manual mode the system enters when AUTO is broken by changing the fan speed, so the mode reached after this step cannot be determined from the specification alone
T478	Test Case Specification 測試用例規範	NR1L-ComfortHMI-469	§3 sibling	1	0
U478	Test Case Specification 測試用例規範	NR1L-ComfortHMI-469	§3 sibling	1	0
T479	Test Case Specification 測試用例規範	NR1L-ComfortHMI-470	§3 sibling	1	0
U479	Test Case Specification 測試用例規範	NR1L-ComfortHMI-470	§3 sibling	1	0
N480	Test Case Specification 測試用例規範	NR1L-ComfortHMI-471	§3 sibling	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.11
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
CFTS043-HVAC Controls and Displays_Tree view_R1L-R scope_NEWR1L-53677"	"CFTS043-HVAC Controls and Displays_Tree view_R1L-R scope_NEWR1L-53677
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.11
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T480	Test Case Specification 測試用例規範	NR1L-ComfortHMI-471	§3 sibling	1	0
U480	Test Case Specification 測試用例規範	NR1L-ComfortHMI-471	§3 sibling	1	0
T481	Test Case Specification 測試用例規範	NR1L-ComfortHMI-472	§3 sibling	1	0
U481	Test Case Specification 測試用例規範	NR1L-ComfortHMI-472	§3 sibling	1	0
T482	Test Case Specification 測試用例規範	NR1L-ComfortHMI-473	§3 sibling	1	0
U482	Test Case Specification 測試用例規範	NR1L-ComfortHMI-473	§3 sibling	1	0
T483	Test Case Specification 測試用例規範	NR1L-ComfortHMI-474	§3 sibling	1	0
U483	Test Case Specification 測試用例規範	NR1L-ComfortHMI-474	§3 sibling	1	0
C484	Test Case Specification 測試用例規範	NR1L-ComfortHMI-475	§3 sibling		NRL-434151
D484	Test Case Specification 測試用例規範	NR1L-ComfortHMI-475	§3 sibling		SWE1-HVAC-003-06
F484	Test Case Specification 測試用例規範	NR1L-ComfortHMI-475	§3 sibling		NR1L-ComfortHMI-475
G484	Test Case Specification 測試用例規範	NR1L-ComfortHMI-475	§3 sibling		Climate Control Interface
H484	Test Case Specification 測試用例規範	NR1L-ComfortHMI-475	§3 sibling		Climate Modes
I484	Test Case Specification 測試用例規範	NR1L-ComfortHMI-475	§3 sibling		"Manually selecting A/C, switching to another airflow mode (including front defrost), or changing fan speeds breaks Auto.

(turn ""FRONT DEF"" on -> The ""AUTO"" button is no longer highlighted)"
J484	Test Case Specification 測試用例規範	NR1L-ComfortHMI-475	§3 sibling		"1. The vehicle has an ATC climate system, in which AUTO is shown
2. The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed
3. The vehicle is not an EMEA ICS vehicle, whose climate interface is specified separately in chapter 16
4. The vehicle is not configured with a non-foldable secondary lower screen containing comfort information, for which the comfort section is removed from the head unit"
K484	Test Case Specification 測試用例規範	NR1L-ComfortHMI-475	§3 sibling		NA
L484	Test Case Specification 測試用例規範	NR1L-ComfortHMI-475	§3 sibling		"1. Turn ""AUTO"" on from the climate screen
2. Turn ""FRONT DEF"" on"
M484	Test Case Specification 測試用例規範	NR1L-ComfortHMI-475	§3 sibling		"1. The ""AUTO"" button is highlighted
2. The ""AUTO"" button is no longer highlighted"
N484	Test Case Specification 測試用例規範	NR1L-ComfortHMI-475	§3 sibling		"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
O484	Test Case Specification 測試用例規範	NR1L-ComfortHMI-475	§3 sibling		NEW
P484	Test Case Specification 測試用例規範	NR1L-ComfortHMI-475	§3 sibling		P0
R484	Test Case Specification 測試用例規範	NR1L-ComfortHMI-475	§3 sibling		功能測試 (Functional based ; no specific technique)
S484	Test Case Specification 測試用例規範	NR1L-ComfortHMI-475	§3 sibling		NA
T484	Test Case Specification 測試用例規範	NR1L-ComfortHMI-475	§3 sibling		0
U484	Test Case Specification 測試用例規範	NR1L-ComfortHMI-475	§3 sibling		0
V484	Test Case Specification 測試用例規範	NR1L-ComfortHMI-475	§3 sibling		1
W484	Test Case Specification 測試用例規範	NR1L-ComfortHMI-475	§3 sibling		0
X484	Test Case Specification 測試用例規範	NR1L-ComfortHMI-475	§3 sibling		0
Y484	Test Case Specification 測試用例規範	NR1L-ComfortHMI-475	§3 sibling		1
Z484	Test Case Specification 測試用例規範	NR1L-ComfortHMI-475	§3 sibling		1
AA484	Test Case Specification 測試用例規範	NR1L-ComfortHMI-475	§3 sibling		PeiPYHsu
C485	Test Case Specification 測試用例規範	NR1L-ComfortHMI-476	§3 sibling		NRL-434162
D485	Test Case Specification 測試用例規範	NR1L-ComfortHMI-476	§3 sibling		SWE1-HVAC-005-04
F485	Test Case Specification 測試用例規範	NR1L-ComfortHMI-476	§3 sibling		NR1L-ComfortHMI-476
G485	Test Case Specification 測試用例規範	NR1L-ComfortHMI-476	§3 sibling		Climate Control Interface
H485	Test Case Specification 測試用例規範	NR1L-ComfortHMI-476	§3 sibling		Climate Modes
I485	Test Case Specification 測試用例規範	NR1L-ComfortHMI-476	§3 sibling		"Recirc can automatically turn on AC.

(turn ""RECIRC"" on and read the ""A/C"" button -> The ""A/C"" button is not highlighted)"
J485	Test Case Specification 測試用例規範	NR1L-ComfortHMI-476	§3 sibling		"1. The climate screen is open and the climate system is on
2. The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed
3. The vehicle is not an EMEA ICS vehicle, whose climate interface is specified separately in chapter 16
4. The vehicle is not configured with a non-foldable secondary lower screen containing comfort information, for which the comfort section is removed from the head unit"
K485	Test Case Specification 測試用例規範	NR1L-ComfortHMI-476	§3 sibling		NA
L485	Test Case Specification 測試用例規範	NR1L-ComfortHMI-476	§3 sibling		"1. Turn ""A/C"" off from the climate screen and note the ""A/C"" button
2. Turn ""RECIRC"" on and read the ""A/C"" button"
M485	Test Case Specification 測試用例規範	NR1L-ComfortHMI-476	§3 sibling		"1. The ""A/C"" button is not highlighted
2. The ""A/C"" button is not highlighted"
N485	Test Case Specification 測試用例規範	NR1L-ComfortHMI-476	§3 sibling		"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.4
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
O485	Test Case Specification 測試用例規範	NR1L-ComfortHMI-476	§3 sibling		NEW
P485	Test Case Specification 測試用例規範	NR1L-ComfortHMI-476	§3 sibling		P1
R485	Test Case Specification 測試用例規範	NR1L-ComfortHMI-476	§3 sibling		功能測試 (Functional based ; no specific technique)
S485	Test Case Specification 測試用例規範	NR1L-ComfortHMI-476	§3 sibling		NA
T485	Test Case Specification 測試用例規範	NR1L-ComfortHMI-476	§3 sibling		0
U485	Test Case Specification 測試用例規範	NR1L-ComfortHMI-476	§3 sibling		0
V485	Test Case Specification 測試用例規範	NR1L-ComfortHMI-476	§3 sibling		1
W485	Test Case Specification 測試用例規範	NR1L-ComfortHMI-476	§3 sibling		0
X485	Test Case Specification 測試用例規範	NR1L-ComfortHMI-476	§3 sibling		0
Y485	Test Case Specification 測試用例規範	NR1L-ComfortHMI-476	§3 sibling		1
Z485	Test Case Specification 測試用例規範	NR1L-ComfortHMI-476	§3 sibling		1
AA485	Test Case Specification 測試用例規範	NR1L-ComfortHMI-476	§3 sibling		PeiPYHsu
AH485	Test Case Specification 測試用例規範	NR1L-ComfortHMI-476	§3 sibling		The specification states that Recirc can automatically turn on A/C but, unlike the Defrost sentence in the same clause, it does not say whether that change is shown on the A/C button; the expected result follows the analysis report leaf, which records the change as not shown
