needle	path	line	category	text
MASTER	features/ics_management/feature.yaml	56	feature.yaml	# `Test Case Specification 測試用例規範` 分頁第 10–1411 列（1402 列），
MASTER	features/ics_management/feature.yaml	62	feature.yaml	"sheet: ""Test Case Specification 測試用例規範""   # 本包實測自副本"
MASTER	features/ics_management/docs/handoff/19_writeback.md	59	doc	實測母本之資料區起始列（memory：工作表 `Test Case Specification 測試用例規範`，資料列自第 10 列）——**須現場複驗，不得沿用記憶**。
MASTER	features/ics_management/docs/upstream/01_onboarding_first_batch.md	20	doc	| 工作簿掃描 | `Test Case Specification 測試用例規範` 分頁第 10–1411 列（1402 列），I 欄（Test Item）與 F 欄（Test Case ID）判 filled，AA 欄（Author）判 done |
MASTER	features/ics_management/docs/upstream/19a_writeback_dryrun.md	36	doc	| 工作表 | **9 個**；目標表 `Test Case Specification 測試用例規範`，`max_row=1411`、`max_col=34` |
MASTER	features/ics_management/docs/reports/19_writeback_dryrun.md	20	doc	`Product Document 記錄封面頁`／**`Test Case Specification 測試用例規範`**／`Reference`／
MASTER	features/ics_management/docs/reports/19_writeback_dryrun.md	22	doc	- 目標工作表：`Test Case Specification 測試用例規範`，`max_row=1411`、`max_col=34`
MASTER	features/ics_management/scripts/write_back.py	52	code other	"SHEET = ""Test Case Specification 測試用例規範"""
MASTER	features/user_profiles/feature.yaml	41	feature.yaml	"sheet: ""Test Case Specification 測試用例規範""   # 實測；非 rev A/B 之 ""…&Result"""
MASTER	features/user_profiles/docs/upstream/43_yaml_and_writeback_dryrun.md	112	doc	掃 `Test Case Specification 測試用例規範` 之 row 10–500，
MASTER	features/user_profiles/docs/upstream/41_batch06_and_writeback_design.md	221	doc	母本 `Test Case Specification 測試用例規範`，header row 9、first data row 10、
MASTER	features/user_profiles/docs/upstream/01_intake.md	29	doc	| 036 掃描欄位 | `Test Case Specification 測試用例規範` 之 **A–AH 全 34 欄** |
MASTER	features/user_profiles/docs/upstream/01_intake.md	101	doc	| sheet 名 | **9 個**：`Cover_old`／`ChangeHistory_old`／`Cover 封面`／`ChangeHistory 修訂履歷`／`Product Document 記錄封面頁`／**`Test Case Specification 測試用例規範`**／`Reference`／`Q
MASTER	features/user_profiles/docs/upstream/01_intake.md	534	doc	| 6 | 母本 sheet 名 | （待探）| `Test Case Specification 測試用例規範`，9 分頁 | ✅ 已探 |
MASTER	features/user_profiles/scripts/verify_dv_integrity.py	149	code other	"member = sheet_members(src)[""Test Case Specification 測試用例規範""]"
MASTER	features/user_profiles/scripts/write_back.py	59	code other	"SHEET = ""Test Case Specification 測試用例規範"""
MASTER	features/sw_update/SOURCE_COLUMNS.md	208	doc	### 036 母本（`Test Case Specification 測試用例規範`，表頭列 9，34 欄）
MASTER	features/sw_update/feature.yaml	46	feature.yaml	"sheet: ""Test Case Specification 測試用例規範"""
MASTER	features/sw_update/docs/upstream/01_intake_recon.md	140	doc	- 分頁：`Test Case Specification 測試用例規範`（母本九分頁，實測選定）
MASTER	features/sw_update/docs/upstream/18_pilot_review.md	56	doc	工作表：`Test Case Specification 測試用例規範`｜表頭列 9｜TC ID 欄為 **F**（`F9` = `Test Case ID 測試用例ID`）
MASTER	features/sw_update/docs/upstream/18_pilot_review.md	76	doc	| **036 母本**（`Test Case Specification 測試用例規範`） | `D2` | `專案名稱 Project  Name：` | **`newR1L`** |
MASTER	features/sw_update/docs/upstream/20_verification_criteria.md	188	doc	### 036 母本（`Test Case Specification 測試用例規範`，表頭列 9，34 欄）
MASTER	features/sw_update/scripts/write_back_036.py	26	code other	"SHEET_NAME = ""Test Case Specification 測試用例規範"""
MASTER	features/sw_update/scripts/ce_columns.py	54	code read/write	"ws = openpyxl.load_workbook(book, read_only=True, data_only=True)[""Test Case Specification 測試用例規範""]"
MASTER	features/comfort/feature.yaml	34	feature.yaml	"sheet: ""Test Case Specification 測試用例規範"""
MASTER	features/comfort/ANOMALIES.md	1217	doc	| 資料工作表 | `Test Case Specification 測試用例規範`，`dimension A1:AH59` |
MASTER	features/comfort/ANOMALIES.md	1354	doc	分頁：`Test Case Specification 測試用例規範`，r10 起 `D` 欄非空之列
FICTITIOUS	features/comfort/docs/handoff/17_g1_baseline_exhaustiveness.md	12	doc	sheet `Test Case Specification&Result`，I 欄，母體 `Z == ArifChen` 共 144 列
MASTER	features/comfort/docs/handoff/15_profile_draft.md	25	doc	資料工作表 `Test Case Specification 測試用例規範`
FICTITIOUS	features/comfort/docs/upstream/09_partN_amendment_and_profile.md	66	doc	| 工作表 | `Test Case Specification&Result` |
MASTER	features/comfort/docs/upstream/14_pilot_rev4_and_dryrun.md	128	doc	- 工作表：`Test Case Specification 測試用例規範` · header row 9
MASTER	features/comfort/scripts/prepare_workbook.py	46	code other	"SHEET = ""Test Case Specification 測試用例規範"""
FICTITIOUS	features/comfort/scripts/gate_g1_test_item.py	41	code other	"SHEET = ""Test Case Specification&Result"""
MASTER	features/comfort/scripts/write_back.py	71	code other	"SHEET = ""Test Case Specification 測試用例規範"""
MASTER	features/bed_lowering/feature.yaml	63	feature.yaml	"sheet: ""Test Case Specification 測試用例規範""   # 本包實測自副本"
MASTER	features/bed_lowering/docs/upstream/07_writeback_debt_batches.md	53	doc	sheets_patched  {'Test Case Specification 測試用例規範': 208}
MASTER	features/bed_lowering/docs/upstream/16_delivery_note_final.md	41	doc	sheets_patched {'Test Case Specification 測試用例規範': 4}
MASTER	features/bed_lowering/reports/bl_dt_applicability.md	292	doc	**(b)** 分頁 `Test Case Specification 測試用例規範`，資料列 r10–r160（151 列），表頭 r9。
FICTITIOUS	features/vsm_v43/feature.yaml	47	feature.yaml	"# ⚠ scaffold 模板值為 ""Test Case Specification&Result"" —— **本母本無此分頁**"
MASTER	features/vsm_v43/feature.yaml	49	feature.yaml	"sheet: ""Test Case Specification 測試用例規範"""
MASTER	features/vsm_v43/RECON.md	15	doc	"| workbook_state | **BLANK** | `sandbox/base/` 副本，分頁 `Test Case Specification 測試用例規範`，第 10 列起、**B 欄除外**（B 為 `=IF(ISBLANK($D10),"""",ROW()-9)` 序號公式）之非空儲存格列數 = **0*"
MASTER	features/vsm_v43/ANOMALIES.md	98	doc	'Product Document 記錄封面頁','Test Case Specification 測試用例規範','Reference',
FICTITIOUS	features/vsm_v43/ANOMALIES.md	99	doc	'QS Suggestion','下拉選單']` —— **無** `Test Case Specification&Result`。
MASTER	features/vsm_v43/ANOMALIES.md	101	doc	- **處置**：`feature.yaml` 改為實測值 `Test Case Specification 測試用例規範`。
FICTITIOUS	features/vsm_v43/docs/upstream/01_sources_recon.md	125	doc	**`workbook.sheet` 之 scaffold 值 `Test Case Specification&Result` 於本母本不存在**
MASTER	features/vsm_v43/docs/upstream/01_sources_recon.md	127	doc	`Test Case Specification 測試用例規範`。
MASTER	features/vsm_v43/docs/upstream/01_sources_recon.md	166	doc	"| workbook_state | **BLANK** | `sandbox/base/` 副本，分頁 `Test Case Specification 測試用例規範`，第 10 列起、**B 欄除外**（B 為 `=IF(ISBLANK($D10),"""",ROW()-9)` 序號公式）之非空儲存格列數 = **0*"
MASTER	features/display/feature.yaml	113	feature.yaml	"sheet: ""Test Case Specification 測試用例規範""   # 實測自母本；模板之 rev A/B 名在本母本不存在"
MASTER	features/display/RULINGS.md	297	doc	036 母本 `Test Case Specification 測試用例規範` 分頁之 B 欄
MASTER	features/display/ANOMALIES.md	133	doc	`Test Case Specification 測試用例規範` 分頁 r9 之表頭，其分隔符為**換行**
FICTITIOUS	features/display/ANOMALIES.md	155	doc	"`scripts/new_feature.py` 之模板宣告 `sheet: ""Test Case Specification&Result""`"
MASTER	features/display/ANOMALIES.md	158	doc	`Test Case Specification 測試用例規範`，且欄位為 `design_method: R` /
MASTER	features/display/ANOMALIES.md	507	doc	036 母本 `Test Case Specification 測試用例規範` 分頁之 B 欄（`No.#\n序號`）
MASTER	features/display/DECISIONS.md	75	doc	`Test Case Specification 測試用例規範`（模板宣告之分頁名不存在，A-DM7）
MASTER	features/display/docs/handoff/03_coverage_redo.md	258	doc	036 母本 `Test Case Specification 測試用例規範` 分頁之 B 欄
MASTER	features/display/docs/upstream/23_pilot01_closeout.md	308	doc	- sheet：`Test Case Specification 測試用例規範`（header 第 9 列）
MASTER	features/display/docs/upstream/10_decisions_merge.md	84	doc	`Test Case Specification 測試用例規範`（模板宣告之分頁名不存在，A-DM7）
MASTER	features/display/docs/upstream/21_pilot01_rev2.md	426	doc	- sheet：`Test Case Specification 測試用例規範`（header 第 9 列）
FICTITIOUS	features/display/docs/upstream/03_coverage_redo.md	110	doc	template 之分頁名 'Test Case Specification&Result' 於本母本 不存在
FICTITIOUS	features/display/docs/upstream/03_coverage_redo.md	136	doc	`Test Case Specification&Result` 於本母本不存在）；`effective-declared`
MASTER	features/display/docs/upstream/03_coverage_redo.md	564	doc	036 母本 `Test Case Specification 測試用例規範` 分頁之 B 欄（`No.#\n序號`）
MASTER	features/display/docs/upstream/02_intake_recon.md	393	doc	sheets: ['Cover_old', 'ChangeHistory_old', 'Cover 封面', 'ChangeHistory 修訂履歷', 'Product Document 記錄封面頁', 'Test Case Specification 測試用例規範', 'Reference', 'QS Sugges
MASTER	features/display/docs/upstream/02_intake_recon.md	394	doc	feature.yaml DECLARES sheet='Test Case Specification 測試用例規範' header_row=9
MASTER	features/display/docs/upstream/02_intake_recon.md	395	doc	EFFECTIVE (derived from the master): sheet='Test Case Specification 測試用例規範' header_row=9
MASTER	features/display/docs/upstream/02_intake_recon.md	515	doc	`Test Case Specification 測試用例規範`，表頭 r9，掃描 r10–r1411（1402 列）：
MASTER	features/display/docs/upstream/02_intake_recon.md	756	doc	"sheet: ""Test Case Specification 測試用例規範""   # 實測自母本；模板之 rev A/B 名在本母本不存在"
FICTITIOUS	features/display/docs/upstream/02_intake_recon.md	798	doc	| `workbook.sheet` | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | 母本無模板之分頁名（A-DM7） |
MASTER	features/display/docs/upstream/02_intake_recon.md	798	doc	| `workbook.sheet` | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | 母本無模板之分頁名（A-DM7） |
MASTER	features/display/docs/upstream/34_closeout.md	79	doc	- sheet：`Test Case Specification 測試用例規範`（header 第 9 列）
MASTER	features/display/docs/upstream/22_pilot01_rev3.md	277	doc	- sheet：`Test Case Specification 測試用例規範`（header 第 9 列）
MASTER	features/display/docs/upstream/20_pilot01_tc.md	227	doc	- sheet：`Test Case Specification 測試用例規範`（header 第 9 列）
MASTER	features/display/docs/upstream/04_reference_store.md	715	doc	036 母本 `Test Case Specification 測試用例規範` 分頁之 B 欄（`No.#\n序號`）
MASTER	features/display/docs/upstream/28_cfts013_full_and_rvc.md	601	doc	- sheet：`Test Case Specification 測試用例規範`（header 第 9 列）
MASTER	features/display/scripts/write_back_036.py	34	code other	"SHEET_NAME = ""Test Case Specification 測試用例規範"""
FICTITIOUS	features/amfm/feature.yaml	140	feature.yaml	"sheet: ""Test Case Specification&Result"""
FICTITIOUS	features/amfm/docs/upstream/02_integrity.md	69	doc	sheet    : 'Test Case Specification&Result' -> xl/worksheets/sheet6.xml
MASTER	features/amfm/docs/upstream/02_integrity.md	96	doc	sheet    : 'Test Case Specification 測試用例規範' -> xl/worksheets/sheet6.xml
FICTITIOUS	features/amfm/docs/upstream/02_integrity.md	176	doc	| `Test Case Specification&Result` | **0** |
FICTITIOUS	features/amfm/docs/upstream/02_integrity.md	199	doc	sheet     : 'Test Case Specification&Result' -> xl/worksheets/sheet6.xml
MASTER	features/amfm/docs/upstream/02_integrity.md	233	doc	sheet     : 'Test Case Specification 測試用例規範' -> xl/worksheets/sheet6.xml
MASTER	features/amfm/docs/upstream/07_baseline_audit.md	170	doc	| `Test Case Specification 測試用例規範` | 755 → 755 | **5,682** |
MASTER	features/driver_distraction/feature.yaml	87	feature.yaml	"sheet: ""Test Case Specification 測試用例規範"""
MASTER	features/driver_distraction/docs/upstream/02_workbook_binding.md	162	doc	"+  sheet: ""Test Case Specification 測試用例規範"""
FICTITIOUS	features/vsm_v42/feature.yaml	71	feature.yaml	# 本包對副本重測再證）：sheet `Test Case Specification&Result`（該名不存在）、
MASTER	features/vsm_v42/feature.yaml	73	feature.yaml	"sheet: ""Test Case Specification 測試用例規範"""
FICTITIOUS	features/vsm_v42/RULINGS.md	154	doc	scaffold 模板值（`Test Case Specification&Result`、design_method Q、author Z）
MASTER	features/vsm_v42/RULINGS.md	156	doc	`Test Case Specification 測試用例規範`、priority P、estimated_test_time Q、
MASTER	features/vsm_v42/docs/upstream/01_sources_recon.md	175	doc	對 `forms/…_SWQT_20260817_ext.xlsx` 分頁 `Test Case Specification 測試用例規範` 第 9 列
MASTER	features/vsm_v42/docs/upstream/01_sources_recon.md	180	doc	| sheet `Test Case Specification 測試用例規範` | 分頁清單第 6 個，逐字相同 | **相符** |
FICTITIOUS	features/vsm_v42/docs/upstream/01_sources_recon.md	199	doc	"> 且模板之 `sheet: ""Test Case Specification&Result""` 於本母本**不存在**"
MASTER	features/vsm_v42/docs/upstream/01_sources_recon.md	200	doc	> （實為 `Test Case Specification 測試用例規範`）。上繳 00 之 feature.yaml
MASTER	features/vsm_v42/docs/upstream/12_write_b1.md	120	doc	`{'sheets_patched': {'Test Case Specification 測試用例規範': 269}, 'members_patched': ['xl/worksheets/sheet6.xml'], 'members': 48, 'differing': ['xl/worksheets/sheet6
MASTER	features/vsm_v42/docs/upstream/10_dryrun.md	77	doc	`{'sheets_patched': {'Test Case Specification 測試用例規範': 286}, 'members_patched': ['xl/worksheets/sheet6.xml'], 'members': 48, 'differing': ['xl/worksheets/sheet6
MASTER	features/vsm_v42/docs/upstream/09_writeback_method.md	105	doc	`{'sheets_patched': {'Test Case Specification 測試用例規範': 3}, 'members_patched': ['xl/worksheets/sheet6.xml'], 'members': 48, 'differing': ['xl/worksheets/sheet6.x
MASTER	features/vsm_v42/docs/upstream/09_writeback_method.md	140	doc	報告頭：`資料列數 1`／`sheet: Test Case Specification 測試用例規範`（header 第 9 列）／
MASTER	features/vsm_v42/docs/upstream/02_sources_recon.md	102	doc	自副本分頁 `Test Case Specification 測試用例規範` 第 9 列逐格讀取（openpyxl
MASTER	features/vsm_v42/docs/upstream/02_sources_recon.md	107	doc	| sheet `Test Case Specification 測試用例規範` | 分頁清單第 6 個，逐字相同 | **相符** |
FICTITIOUS	features/vsm_v42/docs/upstream/02_sources_recon.md	127	doc	**scaffold 模板三處錯值已全數不採**：`sheet` `Test Case Specification&Result`（該名不存在）、
MASTER	features/vehicle_category/feature.yaml	44	feature.yaml	"sheet: ""Test Case Specification 測試用例規範""   # 實測自母本（T3）"
MASTER	features/vehicle_category/docs/PHASE6_writeback_survey.md	21	doc	| **6** | **`Test Case Specification 測試用例規範`** | **TC 本體** | **A1:AH1411** | **4** | **3 ＋ x14 1** |
MASTER	features/vehicle_category/docs/upstream/01_intake_recon.md	163	doc	- 分頁：`Test Case Specification 測試用例規範`（母本 9 分頁中實測所得）
MASTER	features/vehicle_category/docs/upstream/01_intake_recon.md	304	doc	| `workbook.sheet` | `Test Case Specification 測試用例規範` | T3 實測自母本 |
MASTER	features/vehicle_category/scripts/probe_writeback_c2.py	30	code other	"SHEET = ""Test Case Specification 測試用例規範"""
MASTER	features/vehicle_category/scripts/probe_writeback_c.py	34	code other	"SHEET = ""Test Case Specification 測試用例規範"""
MASTER	features/vehicle_category/scripts/build_reasoning_sidecar.py	125	code read/write	"ws = wb[""Test Case Specification 測試用例規範""]"
MASTER	features/vehicle_category/scripts/write_back.py	35	code other	"SHEET = ""Test Case Specification 測試用例規範"""
MASTER	features/time_management/feature.yaml	19	feature.yaml	"sheet: ""Test Case Specification 測試用例規範""   # rev C 版面，見 FORMS.md"
FICTITIOUS	features/time_management/ANOMALIES.md	976	doc	（SHA `1895fb2a…`），分頁 `Test Case Specification&Result`（rev A/B 版面）。
MASTER	features/time_management/docs/handoff/04Z-A3_positive_verification.md	241	doc	- 母本之 `Test Case Specification 測試用例規範` 分頁實際解析到哪一個
FICTITIOUS	features/time_management/docs/handoff/01_recon.md	60	doc	"| `workbook.sheet` | `""Test Case Specification&Result""` | `""Test Case Specification 測試用例規範""` |"
MASTER	features/time_management/docs/handoff/01_recon.md	60	doc	"| `workbook.sheet` | `""Test Case Specification&Result""` | `""Test Case Specification 測試用例規範""` |"
MASTER	features/time_management/docs/upstream/24_writeback.md	143	doc	其分頁名為 `Test Case Specification 測試用例規範`
FICTITIOUS	features/time_management/docs/upstream/01Z_corrections.md	96	doc	'Test Case Specification&Result' row5 col3: '範圍 Scope：'
FICTITIOUS	features/time_management/docs/upstream/01Z_corrections.md	97	doc	'Test Case Specification&Result' row5 col4: 'FM-WI-FSM-037-A03-N1L-SWE1-AppDrawer-Projection-SWE1HMI-V0.1 STLA 報告'
FICTITIOUS	features/time_management/docs/upstream/01Z_corrections.md	98	doc	'Test Case Specification&Result' row5 col9: '日期 Date：2026'
FICTITIOUS	features/time_management/docs/upstream/01Z_corrections.md	99	doc	'Test Case Specification&Result' row5 col33: 'FM-WI-FSM-036-A01'
FICTITIOUS	features/time_management/docs/upstream/01Z_corrections.md	105	doc	**注意該檔之分頁名為 `Test Case Specification&Result`（rev A/B 版面），
MASTER	features/time_management/docs/upstream/01Z_corrections.md	106	doc	與本 feature 母本之 `Test Case Specification 測試用例規範`（rev C）不同。**
MASTER	features/time_management/docs/upstream/04Z-A3_corrections.md	91	doc	Test Case Specification 測試用例規範    -> xl/worksheets/sheet6.xml   ← 目標分頁
MASTER	features/time_management/docs/upstream/04Z-A3_corrections.md	101	doc	| `feature.yaml` `workbook.sheet` | `Test Case Specification 測試用例規範` |
MASTER	features/time_management/docs/upstream/04Z-A2_corrections.md	85	doc	sheet6.xml 即 `Test Case Specification 測試用例規範` 分頁。
FICTITIOUS	features/time_management/docs/upstream/01_recon.md	37	doc	"| `workbook.sheet` | `""Test Case Specification&Result""` | `""Test Case Specification 測試用例規範""` | 命中 |"
MASTER	features/time_management/docs/upstream/01_recon.md	37	doc	"| `workbook.sheet` | `""Test Case Specification&Result""` | `""Test Case Specification 測試用例規範""` | 命中 |"
MASTER	features/time_management/docs/upstream/09_constants.md	37	doc	sheet         : 'Test Case Specification 測試用例規範', header row 9
MASTER	features/time_management/docs/upstream/20_final.md	296	doc	sheet         : 'Test Case Specification 測試用例規範', header row 9
MASTER	features/sxm/feature.yaml	98	feature.yaml	"sheet: ""Test Case Specification 測試用例規範"""
MASTER	features/sxm/ANOMALIES.md	230	doc	`Test Case Specification 測試用例規範`, without the `&Result` suffix every
MASTER	features/power_moding/feature.yaml	95	feature.yaml	"sheet: ""Test Case Specification 測試用例規範"""
MASTER	features/power_moding/RULINGS.md	193	doc	工作簿 `Test Case Specification 測試用例規範` 分頁之
MASTER	features/power_moding/DELIVERY_NOTE.md	30	doc	**45 + 3 = 48。** 工作簿之 `Test Case Specification 測試用例規範` 分頁自 r10 起 51 列，
MASTER	features/power_moding/ANOMALIES.md	317	doc	`…_SWQT_Comfort_20260817.xlsx`，分頁 `Test Case Specification 測試用例規範`，
MASTER	features/power_moding/ANOMALIES.md	552	doc	"| `Test Case Specification 測試用例規範` | legacy | `P10:Q1411` | `""P0,P1,P2,P3""` |"
MASTER	features/power_moding/ANOMALIES.md	553	doc	"| `Test Case Specification 測試用例規範` | legacy | `T10:Z1411` | `""0,1""` |"
MASTER	features/power_moding/ANOMALIES.md	554	doc	"| `Test Case Specification 測試用例規範` | legacy | `AF10:AF1411` | `""Pass, Fail, Pending,Block,NA""` |"
MASTER	features/power_moding/ANOMALIES.md	555	doc	| `Test Case Specification 測試用例規範` | x14 | `R10:R1411` | `下拉選單!$A$1:$A$9` |
FICTITIOUS	features/power_moding/ANOMALIES.md	648	doc	`Test Case Specification&Result`，**唯讀開啟，未修改 `features/power` 之任何檔案**。
MASTER	features/power_moding/docs/handoff/03_testgroup_and_dv.md	181	doc	`Test Case Specification 測試用例規範` 分頁，列出**全部** DV
MASTER	features/power_moding/docs/handoff/02_baseline_switch.md	104	doc	工作簿 `Test Case Specification 測試用例規範` 分頁之
MASTER	features/power_moding/docs/handoff/10_profile_draft.md	134	doc	- 分頁 `Test Case Specification 測試用例規範`，**34 欄（rev C）**，
FICTITIOUS	features/power_moding/docs/handoff/01_intake.md	165	doc	| 分頁名 | `Test Case Specification 測試用例規範`（**與 `features/power` 之 `Test Case Specification&Result` 不同**） |
MASTER	features/power_moding/docs/handoff/01_intake.md	165	doc	| 分頁名 | `Test Case Specification 測試用例規範`（**與 `features/power` 之 `Test Case Specification&Result` 不同**） |
MASTER	features/power_moding/docs/handoff/01_intake.md	166	doc	| 分頁清單 | `Cover_old` / `ChangeHistory_old` / `Cover 封面` / `ChangeHistory 修訂履歷` / `Product Document 記錄封面頁` / `Test Case Specification 測試用例規範` / `Reference` / `Te
MASTER	features/power_moding/docs/upstream/04_corpus_and_assertions.md	238	doc	"| `Test Case Specification 測試用例規範` | legacy | `P10:Q1411` | list | 1 | `""P0,P1,P2,P3""` |"
MASTER	features/power_moding/docs/upstream/04_corpus_and_assertions.md	239	doc	"| `Test Case Specification 測試用例規範` | legacy | `T10:Z1411` | list | 1 | `""0,1""` |"
MASTER	features/power_moding/docs/upstream/04_corpus_and_assertions.md	240	doc	"| `Test Case Specification 測試用例規範` | legacy | `AF10:AF1411` | list | 1 | `""Pass, Fail, Pending,Block,NA""` |"
MASTER	features/power_moding/docs/upstream/04_corpus_and_assertions.md	241	doc	| `Test Case Specification 測試用例規範` | x14 | `R10:R1411` | list | 1 | `下拉選單!$A$1:$A$9` |
MASTER	features/power_moding/docs/upstream/04_corpus_and_assertions.md	250	doc	"| `Test Case Specification 測試用例規範` | legacy | **`Q10:Q221 R10:R11 P10:P11`** | `""P0,P1,P2,P3""` |"
MASTER	features/power_moding/docs/upstream/04_corpus_and_assertions.md	251	doc	"| `Test Case Specification 測試用例規範` | legacy | `U10:AA221` | `""0,1""` |"
MASTER	features/power_moding/docs/upstream/04_corpus_and_assertions.md	252	doc	"| `Test Case Specification 測試用例規範` | legacy | **`AG10:AG13`** | `""Pass, Fail, Pending,Block,NA""` |"
MASTER	features/power_moding/docs/upstream/04_corpus_and_assertions.md	253	doc	| `Test Case Specification 測試用例規範` | x14 | `S10:S221` | **`Reference!$C$4:$C$12`** |
MASTER	features/power_moding/docs/upstream/04_corpus_and_assertions.md	300	doc	> **母本之 `Test Case Specification 測試用例規範` 分頁**之 DV 為 **4 組**
MASTER	features/power_moding/docs/upstream/03_testgroup_and_dv.md	50	doc	`Test Case Specification 測試用例規範`。**未以 `openpyxl` 存回**（停止條件 9）。
FICTITIOUS	features/power_moding/docs/upstream/06_framework_proposal.md	168	doc	（R-PMH24 母體之該夾交付件），分頁 `Test Case Specification&Result`。
MASTER	features/power_moding/docs/upstream/06_framework_proposal.md	269	doc	**只列不改。** 現行 `write_back` 只描述 `Test Case Specification 測試用例規範`
MASTER	features/power_moding/docs/upstream/02_baseline_switch.md	138	doc	| 4 | **分頁清單（9 個）** | `Cover_old`／`ChangeHistory_old`／`Cover 封面`／`ChangeHistory 修訂履歷`／`Product Document 記錄封面頁`／`Test Case Specification 測試用例規範`／`Reference`／`QS 
MASTER	features/power_moding/docs/upstream/02_baseline_switch.md	162	doc	| 目標分頁名 | `Test Case Specification 測試用例規範` | 同 |
FICTITIOUS	features/power_moding/docs/upstream/02_baseline_switch.md	264	doc	⚠ Power Management 20260821 之分頁名為 **`Test Case Specification&Result`**
MASTER	features/power_moding/docs/upstream/02_baseline_switch.md	265	doc	（rev A/B 名），與其餘四者之 `Test Case Specification 測試用例規範` 不同；
MASTER	features/power_moding/docs/upstream/01_intake.md	117	doc	`data_only=True`，分頁 `Test Case Specification 測試用例規範`。
MASTER	features/power_moding/docs/upstream/01_intake.md	169	doc	**分頁名不同**（本 feature `Test Case Specification 測試用例規範`；
FICTITIOUS	features/power_moding/docs/upstream/01_intake.md	170	doc	`features/power` 為 `Test Case Specification&Result`），非同一份版面。
MASTER	features/power_moding/docs/upstream/01_intake.md	427	doc	036 之 10 個分頁中，本輪只讀了 `Test Case Specification 測試用例規範`。
MASTER	features/power_moding/scripts/write_back.py	37	code other	"SHEET = ""Test Case Specification 測試用例規範"""
MASTER	features/media/scripts/build_remaining.py	20	code other	"TC_SHEET = ""Test Case Specification 測試用例規範"""
MASTER	features/media/scripts/extract_exemplars.py	22	code other	"TC_SHEET = ""Test Case Specification 測試用例規範"""
MASTER	features/media/scripts/write_back.py	59	code other	"SHEET = ""Test Case Specification 測試用例規範"""
