req_id	outline	test_set	tc_count	q1	q1_why	q2	q2_why	q3	q3_why	q4	q4_why	q5	q5_why	q6	q6_why	q7	q7_why
049-01	10.6	ECO HVAC	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	不適用	條文未述及電源／啟動，且本 leaf 非狀態型	不適用	條文未述及保留，且本 leaf 非狀態型	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
049-02	10.6	ECO HVAC	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	不適用	條文未述及電源／啟動，且本 leaf 非狀態型	不適用	條文未述及保留，且本 leaf 非狀態型	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
050	10.7	ECO HVAC	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	有	條文明文 `ignition`；TC 有對應步驟	無明文	本 leaf 之狀態由使用者設定，惟條文未述及其於 reboot／ignition cycle 後是否保留 → RD-1 候選	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
051	10.8	ECO HVAC	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無明文	本 leaf 之狀態由使用者設定，惟條文未述及其於 reboot／ignition cycle 後是否保留 → RD-1 候選	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
052	10.9	ECO HVAC	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無明文	本 leaf 之狀態由使用者設定，惟條文未述及其於 reboot／ignition cycle 後是否保留 → RD-1 候選	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
053-01	10.9.1	ECO HVAC	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無明文	本 leaf 之狀態由使用者設定，惟條文未述及其於 reboot／ignition cycle 後是否保留 → RD-1 候選	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
053-02	10.9.1	ECO HVAC	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無明文	本 leaf 之狀態由使用者設定，惟條文未述及其於 reboot／ignition cycle 後是否保留 → RD-1 候選	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
054-01	11.1	Heated Vented Seats	1	不適用	條文未列舉支援項／有效值／可選項	有	限值 `first press`；TC 之 ER 觸及端點 `HI`	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無明文	本 leaf 之狀態由使用者設定，惟條文未述及其於 reboot／ignition cycle 後是否保留 → RD-1 候選	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
054-02	11.1	Heated Vented Seats	1	不適用	條文未列舉支援項／有效值／可選項	有	限值 `second press`；TC 之 ER 觸及端點 `HI`	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無明文	本 leaf 之狀態由使用者設定，惟條文未述及其於 reboot／ignition cycle 後是否保留 → RD-1 候選	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
054-03	11.1	Heated Vented Seats	1	不適用	條文未列舉支援項／有效值／可選項	有	限值 `third press`；TC 之 ER 觸及端點 `LO`	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無明文	本 leaf 之狀態由使用者設定，惟條文未述及其於 reboot／ignition cycle 後是否保留 → RD-1 候選	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
054-04	11.1	Heated Vented Seats	1	不適用	條文未列舉支援項／有效值／可選項	有	限值 `HI`；TC 之 ER 觸及端點 `LO`	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無明文	本 leaf 之狀態由使用者設定，惟條文未述及其於 reboot／ignition cycle 後是否保留 → RD-1 候選	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
055-01	11.2	Heated Vented Seats	1	不適用	條文未列舉支援項／有效值／可選項	有	限值 `first press`；TC 之 ER 觸及端點 `HI`	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無明文	本 leaf 之狀態由使用者設定，惟條文未述及其於 reboot／ignition cycle 後是否保留 → RD-1 候選	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
055-02	11.2	Heated Vented Seats	1	不適用	條文未列舉支援項／有效值／可選項	有	限值 `second press`；TC 之 ER 觸及端點 `HI`	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無明文	本 leaf 之狀態由使用者設定，惟條文未述及其於 reboot／ignition cycle 後是否保留 → RD-1 候選	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
055-03	11.2	Heated Vented Seats	1	不適用	條文未列舉支援項／有效值／可選項	有	限值 `third press`；TC 之 ER 觸及端點 `LO`	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無明文	本 leaf 之狀態由使用者設定，惟條文未述及其於 reboot／ignition cycle 後是否保留 → RD-1 候選	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
055-04	11.2	Heated Vented Seats	1	不適用	條文未列舉支援項／有效值／可選項	有	限值 `HI`；TC 之 ER 觸及端點 `LO`	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無明文	本 leaf 之狀態由使用者設定，惟條文未述及其於 reboot／ignition cycle 後是否保留 → RD-1 候選	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
056	11.3	Heated Vented Seats	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	不適用	條文未述及電源／啟動，且本 leaf 非狀態型	不適用	條文未述及保留，且本 leaf 非狀態型	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
057-01	11.4	Heated Vented Seats	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無明文	本 leaf 之狀態由使用者設定，惟條文未述及其於 reboot／ignition cycle 後是否保留 → RD-1 候選	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
057-02	11.4	Heated Vented Seats	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無明文	本 leaf 之狀態由使用者設定，惟條文未述及其於 reboot／ignition cycle 後是否保留 → RD-1 候選	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
058	11.5	Heated Vented Seats	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	不適用	條文未述及電源／啟動，且本 leaf 非狀態型	不適用	條文未述及保留，且本 leaf 非狀態型	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
059-01	11.6	Heated Vented Seats	1	有	列舉句 `available`；同節他條之 ER 為反向側 `is not`	不適用	條文未給限值、範圍或計數	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無	條文明文 `default to`；無 TC 覆蓋其保留	無	條文 `While`；無 TC 覆蓋該中斷／並行	有	條文 `not displayed`；TC 之 ER 覆蓋否定側 `No `	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
059-02	11.6	Heated Vented Seats	1	有	列舉句 `available`；同節他條之 ER 為反向側 `is not`	不適用	條文未給限值、範圍或計數	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無	條文明文 `default to`；無 TC 覆蓋其保留	無	條文 `While`；無 TC 覆蓋該中斷／並行	有	條文 `not displayed`；TC 之 ER 覆蓋否定側 `No `	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
059-03	11.6	Heated Vented Seats	1	有	列舉句 `available`；同節他條之 ER 為反向側 `is not`	不適用	條文未給限值、範圍或計數	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無	條文明文 `default to`；無 TC 覆蓋其保留	無	條文 `While`；無 TC 覆蓋該中斷／並行	有	條文 `not displayed`；TC 之 ER 覆蓋否定側 `No `	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
059-04	11.6	Heated Vented Seats	1	有	列舉句 `available`；同節他條之 ER 為反向側 `is not`	不適用	條文未給限值、範圍或計數	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無	條文明文 `default to`；無 TC 覆蓋其保留	無	條文 `While`；無 TC 覆蓋該中斷／並行	有	條文 `not displayed`；TC 之 ER 覆蓋否定側 `No `	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
059-05	11.6	Heated Vented Seats	1	有	列舉句 `available`；本 leaf 之 ER 自帶反向側 `is not`	不適用	條文未給限值、範圍或計數	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無	條文明文 `default to`；無 TC 覆蓋其保留	無	條文 `While`；無 TC 覆蓋該中斷／並行	有	條文 `cannot`；TC 之 ER 覆蓋否定側 `not `	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
059-06	11.6	Heated Vented Seats	1	有	列舉句 `available`；同節他條之 ER 為反向側 `is not`	不適用	條文未給限值、範圍或計數	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無	條文明文 `default to`；無 TC 覆蓋其保留	無	條文 `While`；無 TC 覆蓋該中斷／並行	有	條文 `not displayed`；TC 之 ER 覆蓋否定側 `No `	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
060-01	11.6.1	Heated Vented Seats	1	有	列舉句 `3 states`；同節他條之 ER 為反向側 `greyed`	不適用	條文未給限值、範圍或計數	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無明文	本 leaf 之狀態由使用者設定，惟條文未述及其於 reboot／ignition cycle 後是否保留 → RD-1 候選	不適用	條文未述及中斷、並行或與他功能之交互	有	條文 `greyed`；TC 之 ER 覆蓋否定側 `greyed`	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
060-02	11.6.1	Heated Vented Seats	1	有	列舉句 `There are 3`；本 leaf 之 ER 自帶反向側 `greyed`	不適用	條文未給限值、範圍或計數	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無明文	本 leaf 之狀態由使用者設定，惟條文未述及其於 reboot／ignition cycle 後是否保留 → RD-1 候選	不適用	條文未述及中斷、並行或與他功能之交互	有	條文 `gray`；TC 之 ER 覆蓋否定側 `greyed`	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
